"FF3 + LS"
"2004-01-05" 0.0216968398074221
"2004-01-06" -0.0729775859972668
"2004-01-07" -0.612773257863165
"2004-01-08" -0.584477198249583
"2004-01-09" 0.374666287477285
"2004-01-12" 0.303131148740849
"2004-01-13" 0.273373854427384
"2004-01-14" -0.174542555070216
"2004-01-15" -0.336580595567503
"2004-01-16" 0.199860140229583
"2004-01-20" 0.389979561163813
"2004-01-21" 0.347301375345581
"2004-01-22" 0.873988795289804
"2004-01-23" 0.0255304096407417
"2004-01-26" 0.945892638046342
"2004-01-27" 0.184553200848942
"2004-01-28" 0.133639653527632
"2004-01-29" 0.0919552030369803
"2004-01-30" 0.14462786635646
"2004-02-02" 0.941003145836895
"2004-02-03" 0.436833257496942
"2004-02-04" -0.420116727477565
"2004-02-05" 0.684065927177581
"2004-02-06" 1.3417977439325
"2004-02-09" 0.02478593575934
"2004-02-10" 0.562602578959133
"2004-02-11" 0.52574105429549
"2004-02-12" -0.648787476745426
"2004-02-13" -0.259413199187776
"2004-02-17" 0.222476332047727
"2004-02-18" 0.378315063601459
"2004-02-19" 0.188172779606378
"2004-02-20" -0.168469469381762
"2004-02-23" -0.105966954840519
"2004-02-24" -0.0257942084450296
"2004-02-25" 0.286370791432742
"2004-02-26" 0.266217935365343
"2004-02-27" 0.574883443219065
"2004-03-01" 0.604562576675507
"2004-03-02" -0.30224217098396
"2004-03-03" 0.448109216692337
"2004-03-04" 0.304174489233746
"2004-03-05" 0.887255951379384
"2004-03-08" -0.195010800213779
"2004-03-09" 0.0684650236951549
"2004-03-10" -0.163423402319644
"2004-03-11" -1.21786760164082
"2004-03-12" 0.569022317710505
"2004-03-15" -0.709654044859167
"2004-03-16" -0.0599067465337688
"2004-03-17" 1.22329928142405
"2004-03-18" 0.124039931528794
"2004-03-19" 0.00278661674990045
"2004-03-22" -0.84656025641449
"2004-03-23" 0.333621058056309
"2004-03-24" -0.789691230326324
"2004-03-25" 1.10699967822191
"2004-03-26" -0.438289159797219
"2004-03-29" 0.715442602697253
"2004-03-30" 0.681069706387719
"2004-03-31" 0.793536016380625
"2004-04-01" 0.973218830993548
"2004-04-02" -0.455541193516052
"2004-04-05" -1.30778704995159
"2004-04-06" -1.69735130273829
"2004-04-07" 0.57143605584852
"2004-04-08" -0.475386925106027
"2004-04-12" -1.95177375864673
"2004-04-13" -0.774681721025875
"2004-04-14" -0.217180351041896
"2004-04-15" 1.03151680458671
"2004-04-16" 0.497486438722347
"2004-04-19" 0.181053067954364
"2004-04-20" -1.47263480357092
"2004-04-21" 0.449855267130036
"2004-04-22" 0.878998468318051
"2004-04-23" -0.24634150860608
"2004-04-26" 0.232256576672997
"2004-04-27" 0.3290149841544
"2004-04-28" -0.39736749389646
"2004-04-29" -0.712305002772063
"2004-04-30" 0.140303516248083
"2004-05-03" 0.908247819815346
"2004-05-04" 0.64712367203117
"2004-05-05" -0.50091610160842
"2004-05-06" 0.268714993786508
"2004-05-07" -1.32150621363277
"2004-05-10" -1.12157760120818
"2004-05-11" 0.475724258414759
"2004-05-12" -0.030856734897709
"2004-05-13" -0.384539702696627
"2004-05-14" 1.22638922326129
"2004-05-17" 0.237123993575977
"2004-05-18" 0.548497764389053
"2004-05-19" -0.642450936232473
"2004-05-20" 0.756715239810324
"2004-05-21" 0.280680750343407
"2004-05-24" 0.587821425569637
"2004-05-25" 0.887719697286927
"2004-05-26" 0.953054933006862
"2004-05-27" 0.682759991421754
"2004-05-28" 0.530651907932953
"2004-06-01" -0.651537054350878
"2004-06-02" 0.947651275312179
"2004-06-03" -0.69799980685825
"2004-06-04" 0.0644496383705428
"2004-06-07" 0.408373636538045
"2004-06-08" 0.0431054811439469
"2004-06-09" -0.206542673091626
"2004-06-10" 0.132383055382434
"2004-06-14" -0.512928450411849
"2004-06-15" 0.708048754299298
"2004-06-16" 0.22416382836139
"2004-06-17" 0.239342199322538
"2004-06-18" 0.324298220711046
"2004-06-21" 0.0505631651086466
"2004-06-22" -0.224151957766037
"2004-06-23" 0.410112305423616
"2004-06-24" -0.222297550539354
"2004-06-25" 0.267887693360253
"2004-06-28" 0.215563051316415
"2004-06-29" -0.608036915998761
"2004-06-30" 0.649268249467095
"2004-07-01" 0.269873055864312
"2004-07-02" 0.454348694442029
"2004-07-06" -0.0718963459888046
"2004-07-07" 0.440554869915451
"2004-07-08" -0.216099347315538
"2004-07-09" 0.0416262145157136
"2004-07-12" -0.000454776905724346
"2004-07-13" -0.330609509849956
"2004-07-14" 0.275343425661803
"2004-07-15" 0.29739027842201
"2004-07-16" 0.397473786331215
"2004-07-19" -0.0230693021269295
"2004-07-20" 0.520585494078956
"2004-07-21" -1.04401083095992
"2004-07-22" -1.31662588297864
"2004-07-23" -1.28720906447563
"2004-07-26" -0.91380040122188
"2004-07-27" -0.213028152469189
"2004-07-28" -0.0393033943551239
"2004-07-29" 0.12622309791267
"2004-07-30" 0.565869022744662
"2004-08-02" 0.875888505149745
"2004-08-03" -0.169530964308486
"2004-08-04" -0.122412215594856
"2004-08-05" -1.05743991103829
"2004-08-06" -0.432917297942734
"2004-08-09" -0.0506006131766426
"2004-08-10" 0.487751786683066
"2004-08-11" -0.141235267461481
"2004-08-12" -0.700571172055368
"2004-08-13" 0.269162810262972
"2004-08-16" 0.345589802223709
"2004-08-17" 0.022316195110558
"2004-08-18" 0.682283583610829
"2004-08-19" -0.598519444175068
"2004-08-20" 0.827859068102602
"2004-08-23" 0.335976156179076
"2004-08-24" 0.202518975681662
"2004-08-25" 0.147742350205137
"2004-08-26" 0.153522985509387
