"Non-linear shrinkage"
"2004-09-30" 0.905097814319259
"2004-10-01" 0.559104505836198
"2004-10-04" 0.613274075468973
"2004-10-05" 0.688357340432584
"2004-10-06" 0.278702277467132
"2004-10-07" -0.871826088167067
"2004-10-08" -0.1216615536248
"2004-10-11" -0.0575751541302098
"2004-10-12" 0.354729182753397
"2004-10-13" -0.208602423936976
"2004-10-14" 0.135177068851681
"2004-10-15" 0.510639357608645
"2004-10-18" 0.200700434663512
"2004-10-19" -0.713414699242202
"2004-10-20" 0.472072370739685
"2004-10-21" 0.682532209743779
"2004-10-22" -0.295982893093338
"2004-10-25" -0.146961177913966
"2004-10-26" 1.0457301659526
"2004-10-27" 0.533253831612789
"2004-10-28" 0.16432604998707
"2004-10-29" 0.0885714842492156
"2004-11-01" -0.14000703786911
"2004-11-02" -0.0921453564293587
"2004-11-03" 1.17143222599883
"2004-11-04" 1.37633852002087
"2004-11-05" -0.780253937088946
"2004-11-08" 0.0452574307100405
"2004-11-09" -0.319908737208815
"2004-11-10" 0.59438696590445
"2004-11-11" 0.93099602272855
"2004-11-12" 1.10261802879361
"2004-11-15" -0.188258248760984
"2004-11-16" 0.0382673928484518
"2004-11-17" -0.430791704862453
"2004-11-18" -0.289425341301011
"2004-11-19" -0.785989904889499
"2004-11-22" 0.0722806218582654
"2004-11-23" -0.00440206452479606
"2004-11-24" 0.340210932309209
"2004-11-26" 0.126195064842654
"2004-11-29" -0.249975165004448
"2004-11-30" -0.227830697105707
"2004-12-01" 0.688521304923008
"2004-12-02" -0.131179442340633
"2004-12-03" 0.342636974756638
"2004-12-06" -0.108281431954681
"2004-12-07" -0.546301869294471
"2004-12-08" 0.576675487506529
"2004-12-09" 0.168961549179528
"2004-12-10" 0.321709558763362
"2004-12-13" 0.382530027782037
"2004-12-14" 0.0327104215230383
"2004-12-15" -0.122578130726741
"2004-12-16" -0.171555922943354
"2004-12-17" 0.239902181609452
"2004-12-20" 0.0332112919285383
"2004-12-21" 0.499634386058946
"2004-12-22" 0.158620150050556
"2004-12-23" -0.21036705549115
"2004-12-27" -0.410294500963335
"2004-12-28" 0.677701399813544
"2004-12-29" 0.431671419572199
"2004-12-30" 0.407179421247285
"2004-12-31" 0.0667508806044626
"2005-01-03" -0.989186730535183
"2005-01-04" -0.698263545113143
"2005-01-05" -1.08620196685814
"2005-01-06" 0.501606482844653
"2005-01-07" 0.0547868584142305
"2005-01-10" 0.386712820625985
"2005-01-11" -0.422828751254127
"2005-01-12" -0.373743283767582
"2005-01-13" -0.174140294705384
"2005-01-14" 0.197000616616507
"2005-01-18" 0.610929888357114
"2005-01-19" -0.192420945342814
"2005-01-20" 0.0876754382327418
"2005-01-21" 0.31168477223285
"2005-01-24" -0.376637869388893
"2005-01-25" -0.687336109087385
"2005-01-26" 0.0517569778032855
"2005-01-27" -0.238950319590556
"2005-01-28" 0.403820795745918
"2005-01-31" 0.343022063510866
"2005-02-01" 0.297905609031903
"2005-02-02" 0.85908282431678
"2005-02-03" 0.30806197044985
"2005-02-04" 0.477886038971865
"2005-02-07" 0.0780780103071758
"2005-02-08" -0.0724160780709802
"2005-02-09" -0.650570856954785
"2005-02-10" 0.207381266613169
"2005-02-11" 0.702117001981575
"2005-02-14" 0.483095052384576
"2005-02-15" 0.272782202899365
"2005-02-16" 0.00173718719358598
"2005-02-17" -0.238205423977057
"2005-02-18" -0.210295960498725
"2005-02-22" -0.987068754115996
"2005-02-23" 0.100802950341867
"2005-02-24" 0.110506979691562
"2005-02-25" 0.230703395217262
"2005-02-28" 0.91402252668756
"2005-03-01" 0.573970432232954
"2005-03-02" 0.346027289466569
"2005-03-03" 0.326916029329397
"2005-03-04" 0.799949373717731
"2005-03-07" 0.586774333431835
"2005-03-08" 0.0970746840249224
"2005-03-09" -1.41463023520994
"2005-03-10" 0.328558642934255
"2005-03-11" -0.55066236728168
"2005-03-14" 0.863633246565956
"2005-03-15" -0.0403187701004851
"2005-03-16" -1.13001765508964
"2005-03-17" 0.371704131210865
"2005-03-18" -0.674231433224372
"2005-03-21" -0.551791973643437
"2005-03-22" -0.941914420637392
"2005-03-23" 0.127533956816835
"2005-03-24" 0.267081409512368
"2005-03-28" 0.212919788132307
"2005-03-29" -0.122016300257049
"2005-03-30" 0.715450126178682
"2005-03-31" -0.0669219391774441
"2005-04-01" -0.238679784640786
"2005-04-04" 0.226773654793816
"2005-04-05" 0.46529500760888
"2005-04-06" -0.0622862599670945
"2005-04-07" 0.498972301488953
"2005-04-08" -0.404485517283493
"2005-04-11" 0.306526349060184
"2005-04-12" 0.154446502894782
"2005-04-13" -0.444695077964736
"2005-04-14" -0.357784234317232
"2005-04-15" -1.40559132639577
"2005-04-18" -0.307308737199779
"2005-04-19" -0.0835259011631011
"2005-04-20" -0.387914591186332
"2005-04-21" 1.22857259942699
"2005-04-22" -0.0969222984875517
"2005-04-25" 0.922165086094403
"2005-04-26" -0.745713879482216
"2005-04-27" 0.62997759536025
"2005-04-28" -0.45089958019314
"2005-04-29" 0.502110308707177
"2005-05-02" 0.41853146228018
"2005-05-03" 0.635880929429878
"2005-05-04" 0.266444059321944
"2005-05-05" -0.447422984380136
"2005-05-06" -0.598269763324115
"2005-05-09" 0.585697819606376
"2005-05-10" -0.515214527298598
"2005-05-11" 0.457878921749966
"2005-05-12" -0.396350871147823
"2005-05-13" -0.361436099942367
"2005-05-16" 0.142593793200084
"2005-05-17" 0.381584805773635
"2005-05-18" 0.369616684400322
"2005-05-19" 0.739767810657697
"2005-05-20" -0.0209474429074729
"2005-05-23" 0.328090228905907
"2005-05-24" -0.0310017703148818
"2005-05-25" -0.657200725985609
"2005-05-26" 0.0741137589418256
"2005-05-27" 0.55441044764399
"2005-05-31" 0.0723331390937977
"2005-06-01" 0.776969212591131
"2005-06-02" 0.021106390022275
"2005-06-03" -0.135022717892438
"2005-06-06" 0.152328754062256
"2005-06-07" -0.133689988991181
"2005-06-08" 0.0593008171199423
"2005-06-09" 0.202161796327161
"2005-06-10" 0.624435593360527
"2005-06-13" 0.342363655529952
"2005-06-14" 0.419306886412216
"2005-06-15" -0.00356847683973207
"2005-06-16" -0.0960927685594493
"2005-06-17" 0.0374046321606125
"2005-06-20" -0.0432908768909273
"2005-06-21" -0.213885329403021
"2005-06-22" -0.33321961548589
"2005-06-23" -0.573299589338228
"2005-06-24" -0.591575961311184
"2005-06-27" 0.222108439391224
"2005-06-28" 0.576002522480017
"2005-06-29" -0.0349972288169335
"2005-06-30" -0.0914999213607311
"2005-07-01" 0.3946596178426
"2005-07-05" 0.412647210431029
"2005-07-06" -1.18284963135056
"2005-07-07" -0.0136662589378489
"2005-07-08" 0.687932787593622
"2005-07-11" 0.157622657462546
"2005-07-12" 0.212403902125886
"2005-07-13" -0.208739873584461
"2005-07-14" -0.556066006543231
"2005-07-15" -0.0605686609441406
"2005-07-18" -0.582928262891945
"2005-07-19" 0.52644321742522
"2005-07-20" 0.415090220419969
"2005-07-21" -0.00967057426788655
"2005-07-22" 0.0418521670370302
"2005-07-25" 0.517737406727802
"2005-07-26" 0.0577371960311288
"2005-07-27" 0.061946515629845
"2005-07-28" 0.726622150406337
"2005-07-29" 0.182139802698633
"2005-08-01" -0.460196781028454
"2005-08-02" 0.556236635692988
"2005-08-03" 0.302756819523798
"2005-08-04" -0.408032895269699
"2005-08-05" -1.01859067614356
"2005-08-08" -0.863045082814131
"2005-08-09" 0.240160325810367
"2005-08-10" -0.0517961856794373
"2005-08-11" 0.182968793398883
"2005-08-12" 0.0528461946671299
"2005-08-15" 0.563500674396133
"2005-08-16" -0.514095659275059
"2005-08-17" -0.0157743981891588
"2005-08-18" 0.607558369378233
"2005-08-19" -0.260510420804339
"2005-08-22" 0.444573880270534
"2005-08-23" 0.189193859434892
"2005-08-24" -0.698339786946493
"2005-08-25" 0.309651521983223
"2005-08-26" -0.310635674668539
"2005-08-29" 0.135287940094202
"2005-08-30" -0.248308274842916
"2005-08-31" 0.634412433882996
"2005-09-01" 0.333769270403811
"2005-09-02" -0.0411223406136443
"2005-09-06" 0.765451241290683
"2005-09-07" -0.375910258901033
"2005-09-08" -0.388643783367873
"2005-09-09" 0.308199918118467
"2005-09-12" 0.0671848536014911
"2005-09-13" -0.891069861811575
"2005-09-14" -0.0818162470137272
"2005-09-15" 0.187542578373802
"2005-09-16" 0.590427166299025
"2005-09-19" -0.529670651688487
"2005-09-20" -0.862294810343807
"2005-09-21" -0.902181564680453
"2005-09-22" 0.505719365301186
"2005-09-23" 0.0394056468647969
"2005-09-26" 0.00473649284077115
"2005-09-27" 0.0846429382665262
"2005-09-28" 1.03860859109053
"2005-09-29" 0.549041879394183
"2005-09-30" 0.0735583217865328
"2005-10-03" 0.0150631739623591
"2005-10-04" -0.225430392380505
"2005-10-05" -1.17924713534234
"2005-10-06" 0.157047158582481
"2005-10-07" -0.11225437131198
"2005-10-10" -0.00471415495962736
"2005-10-11" 0.0800340981830112
"2005-10-12" -0.577076265363865
"2005-10-13" -0.607933995137655
"2005-10-14" 0.886142480637935
"2005-10-17" 0.563839319466639
"2005-10-18" -0.272691184835612
"2005-10-19" 1.01866022016529
"2005-10-20" -0.964421354028287
"2005-10-21" 0.193211340017649
"2005-10-24" 1.05822796316722
"2005-10-25" -0.354245905388251
"2005-10-26" -0.221949918513519
"2005-10-27" -0.324438173553891
"2005-10-28" 1.3352381291059
"2005-10-31" 0.271854582016548
"2005-11-01" -0.324805222008867
"2005-11-02" 1.14374368684914
"2005-11-03" 0.0962349355673337
"2005-11-04" 0.241890297560038
"2005-11-07" 0.318537999353862
"2005-11-08" 0.320141488633777
"2005-11-09" 0.95530630856402
"2005-11-10" 0.5412422513528
"2005-11-11" 0.00317743862799464
"2005-11-14" 0.381735035246933
"2005-11-15" -0.401691667329252
"2005-11-16" 0.0177535850524528
"2005-11-17" 1.14010953250461
"2005-11-18" 0.530397205688389
"2005-11-21" -0.0990591168457986
"2005-11-22" 0.217662053411571
"2005-11-23" -0.0226776613324519
"2005-11-25" 0.16680945882636
"2005-11-28" -0.477517062532664
"2005-11-29" 0.270089782896613
"2005-11-30" -0.588263647284333
"2005-12-01" 0.312132403978553
"2005-12-02" 0.230273317548178
"2005-12-05" -0.29455265896963
"2005-12-06" 0.283921461285899
"2005-12-07" 0.0346226473674421
"2005-12-08" -0.31460034698383
"2005-12-09" 0.313635595063693
"2005-12-12" -0.0723255207350716
"2005-12-13" 0.288020645474981
"2005-12-14" -0.212333137261131
"2005-12-15" -0.254003964876262
"2005-12-16" -0.482822060954144
"2005-12-19" -0.627447150717072
"2005-12-20" -0.066163327488179
"2005-12-21" -0.181714146578916
"2005-12-22" 0.301555578502643
"2005-12-23" 0.0880238712355345
"2005-12-27" -0.437636045451916
"2005-12-28" 0.479391126712504
"2005-12-29" -0.0665364098958509
"2005-12-30" -0.233820378229644
"2006-01-03" 0.803872786608751
"2006-01-04" 0.0958505045296615
"2006-01-05" -0.460781079668265
"2006-01-06" 0.543962840034405
"2006-01-09" 0.275972331970963
"2006-01-10" -0.201720228490709
"2006-01-11" -0.692340293065362
"2006-01-12" -0.319470851777857
"2006-01-13" 0.17166831288455
"2006-01-17" 0.0973802137659005
"2006-01-18" -0.136216710948776
"2006-01-19" 0.822860583797725
"2006-01-20" -0.533286194693532
"2006-01-23" -0.340588001813942
"2006-01-24" 0.0615533741008331
"2006-01-25" -0.17509117694604
"2006-01-26" -0.65812238500909
"2006-01-27" -0.422220016777985
"2006-01-30" 0.239698024830411
"2006-01-31" 0.0795609115628262
"2006-02-01" -0.167641859184038
"2006-02-02" -0.654743942573465
"2006-02-03" -0.303133303977992
"2006-02-06" 0.568215765407934
"2006-02-07" -0.116651276601587
"2006-02-08" -0.0547955285040059
"2006-02-09" 0.281302330953085
"2006-02-10" 0.928573400377475
"2006-02-13" 0.545962008531309
"2006-02-14" 0.294708243551405
"2006-02-15" 0.468926647267855
"2006-02-16" 0.163716247881691
"2006-02-17" -0.414296850615835
"2006-02-21" -0.43713816948673
"2006-02-22" 0.010849662777141
"2006-02-23" -0.371906789340092
"2006-02-24" 0.464187584635998
"2006-02-27" -0.185837890482794
"2006-02-28" -0.339744575051089
"2006-03-01" 0.149160340870487
"2006-03-02" 0.441738331195487
"2006-03-03" 0.0684180170258416
"2006-03-06" 0.311757607107467
"2006-03-07" 0.361885718796421
"2006-03-08" 0.550602440946674
"2006-03-09" 0.266751066915061
"2006-03-10" 0.427582274205661
"2006-03-13" 0.438380707860927
"2006-03-14" 0.234019362202058
"2006-03-15" 0.533730725810977
"2006-03-16" 0.134522305661592
"2006-03-17" 0.0363888153253998
"2006-03-20" -0.0336811124379636
"2006-03-21" 0.215676908497389
"2006-03-22" 0.292643231302287
"2006-03-23" 0.162893381818115
"2006-03-24" 0.0949217549233158
"2006-03-27" -0.36500561902854
"2006-03-28" -0.249026521132503
"2006-03-29" 1.03149989813983
"2006-03-30" -0.372917721207275
"2006-03-31" -0.176706331143327
"2006-04-03" 0.165540879786124
"2006-04-04" -0.18181758810052
"2006-04-05" 0.599917808499298
"2006-04-06" -0.207595136147284
"2006-04-07" -0.816338227296596
"2006-04-10" -0.476472531386474
"2006-04-11" -0.259377047438309
"2006-04-12" 0.171033248939661
"2006-04-13" -0.549347394994379
"2006-04-17" 0.0594558764530053
"2006-04-18" 0.40672497102639
"2006-04-19" 0.874981025558263
"2006-04-20" -0.216227286468643
"2006-04-21" 0.46428633104326
"2006-04-24" 0.523946220091227
"2006-04-25" -0.71031950568214
"2006-04-26" 0.274984607307593
"2006-04-27" 0.570543399069787
"2006-04-28" 0.120869916196479
"2006-05-01" -0.119371852265283
"2006-05-02" -0.0698723234487587
"2006-05-03" -0.373388817647798
"2006-05-04" -0.0529382778533436
"2006-05-05" 0.503901751305431
"2006-05-08" 0.136295469909957
"2006-05-09" 0.304544524394808
"2006-05-10" 0.0710922826391399
"2006-05-11" -0.420553957807158
"2006-05-12" -0.314662466767979
"2006-05-15" 1.13429524729291
"2006-05-16" 0.14616359613093
"2006-05-17" -0.489982585756371
"2006-05-18" -0.143600110084519
"2006-05-19" -0.26270887104577
"2006-05-22" 0.400801099003555
"2006-05-23" -0.958719782104522
"2006-05-24" 0.0574545557698769
"2006-05-25" 0.997021308004077
"2006-05-26" 0.0594824031111054
"2006-05-30" -0.684198957299843
"2006-05-31" 0.383805443361403
"2006-06-01" 0.668449555335386
"2006-06-02" 0.157673380737039
"2006-06-05" -0.0600690719940508
"2006-06-06" 0.126823460970971
"2006-06-07" -0.335483249433838
"2006-06-08" -0.0272877429267651
"2006-06-09" -0.170803817536953
"2006-06-12" -0.574824367177337
"2006-06-13" -0.197411722225814
"2006-06-14" -0.360596961430386
"2006-06-15" 0.509314747057388
"2006-06-16" -0.103194081707958
"2006-06-19" -0.246221397995693
"2006-06-20" 0.0335099572369698
"2006-06-21" 0.39181842389652
"2006-06-22" -0.508542510295163
"2006-06-23" -0.131127559586457
"2006-06-26" 0.24783424192565
"2006-06-27" 0.155730511342816
"2006-06-28" 0.611181709828552
"2006-06-29" 0.391300542379582
"2006-06-30" -0.0470786897227857
"2006-07-03" 0.866780622297727
"2006-07-05" 0.0651770464196395
"2006-07-06" 0.356709564955555
"2006-07-07" -0.195724675469731
"2006-07-10" 0.460570205952007
"2006-07-11" 0.580610438338706
"2006-07-12" -0.147530856650435
"2006-07-13" -0.447539379545886
"2006-07-14" -0.574938441826578
"2006-07-17" 0.875746907402888
"2006-07-18" 0.131813727014137
"2006-07-19" 0.878208638824525
"2006-07-20" 0.29976906264066
"2006-07-21" -0.0565973908368296
"2006-07-24" 0.936704379782883
"2006-07-25" 0.390473614837941
"2006-07-26" 0.195636618464704
"2006-07-27" -0.210348474475632
"2006-07-28" 1.1409280911686
"2006-07-31" -0.161300992276634
"2006-08-01" -0.452236704386834
"2006-08-02" 0.32856914166147
"2006-08-03" -0.616212883091985
"2006-08-04" 0.19430400880127
"2006-08-07" -1.42031266244856
"2006-08-08" 0.691842307455578
"2006-08-09" 0.0737613811236568
"2006-08-10" 0.254724476402774
"2006-08-11" -0.119806952224396
"2006-08-14" 0.287658541278199
"2006-08-15" -0.0523774332517984
"2006-08-16" 0.126759721372447
"2006-08-17" -0.448862544901429
"2006-08-18" -0.0112573348365144
"2006-08-21" 0.345672466670384
"2006-08-22" 0.186462036698137
"2006-08-23" 0.0459582936491305
"2006-08-24" 0.113858004638236
"2006-08-25" 0.100093120368261
"2006-08-28" 0.311456473680156
"2006-08-29" 0.329754864094633
"2006-08-30" 0.183239808093271
"2006-08-31" 0.112225916018889
"2006-09-01" 0.16110980470539
"2006-09-05" 0.0012005871040694
"2006-09-06" 0.101833786993144
"2006-09-07" -0.516693821653998
"2006-09-08" 0.518808592380624
"2006-09-11" 0.6314987077445
"2006-09-12" 0.107723065355575
"2006-09-13" 0.456288988539017
"2006-09-14" -0.263255513435867
"2006-09-15" 0.0212418870107455
"2006-09-18" -0.62426713216298
"2006-09-19" -0.0936706008700888
"2006-09-20" 0.24978948935707
"2006-09-21" -0.282627311128377
"2006-09-22" -0.0233823586060051
"2006-09-25" 0.345313479016174
"2006-09-26" 0.321204801242412
"2006-09-27" 0.580083266892252
"2006-09-28" 0.283477884658002
"2006-09-29" 0.0418839166712893
"2006-10-02" -0.158119799403145
"2006-10-03" -0.0266406807647076
"2006-10-04" 0.696255004637478
"2006-10-05" -0.222573526869912
"2006-10-06" -0.453033484067932
"2006-10-09" -0.400541833981006
"2006-10-10" 0.132622794100354
"2006-10-11" 0.248438077574921
"2006-10-12" 0.191924820236865
"2006-10-13" 0.160343096957287
"2006-10-16" 0.170814015339532
"2006-10-17" 0.188989078044352
"2006-10-18" 0.718513721735701
"2006-10-19" -0.470190650535779
"2006-10-20" 0.562808868174723
"2006-10-23" 0.994607376060079
"2006-10-24" -0.334572799034768
"2006-10-25" 0.430782369679968
"2006-10-26" 0.386535844407729
"2006-10-27" -0.783135496348555
"2006-10-30" 0.267217740797391
"2006-10-31" 0.37811106620015
"2006-11-01" 0.359857899526254
"2006-11-02" -0.410897339153265
"2006-11-03" 0.322921744814355
"2006-11-06" 0.422862962048263
"2006-11-07" -0.0758203599426769
"2006-11-08" -0.0237770879670302
"2006-11-09" 0.287579250984161
"2006-11-10" -0.18853536517125
"2006-11-13" -0.0916970984490372
"2006-11-14" 0.564469530694024
"2006-11-15" 0.153728901125936
"2006-11-16" 0.0213723574393733
"2006-11-17" -0.0468284700763478
"2006-11-20" 0.271896781259894
"2006-11-21" 0.0792807996641232
"2006-11-22" -0.0676960250142975
"2006-11-24" 0.184599885230219
"2006-11-27" -0.852164349930917
"2006-11-28" 0.494684005813192
"2006-11-29" 0.406254261640717
"2006-11-30" -0.179694917530082
"2006-12-01" 0.228543318074874
"2006-12-04" 0.815938088750654
"2006-12-05" 0.147241284936369
"2006-12-06" 0.0577758225214353
"2006-12-07" -0.456185351634295
"2006-12-08" -0.286098188661582
"2006-12-11" 0.0185920806021728
"2006-12-12" 0.341551248318133
"2006-12-13" -0.226480187342613
"2006-12-14" 0.268319121975164
"2006-12-15" 0.0398489364870257
"2006-12-18" -0.0350754116592727
"2006-12-19" 0.0962095455649747
"2006-12-20" -0.0335117951565418
"2006-12-21" -0.162560889632666
"2006-12-22" -0.0762885946532034
"2006-12-26" 0.168433448412667
"2006-12-27" 0.05226875990546
"2006-12-28" 0.0182623218120433
"2006-12-29" -0.151366321637751
"2007-01-03" 0.0970290585621108
"2007-01-04" -0.00561969924499822
"2007-01-05" -0.35923585885794
"2007-01-08" 0.271129879554012
"2007-01-09" 0.111497205426626
"2007-01-10" -0.217092882724397
"2007-01-11" 0.132834074374923
"2007-01-12" -0.11590553651486
"2007-01-16" 0.174384174689631
"2007-01-17" 0.230354660678866
"2007-01-18" 0.23544483995519
"2007-01-19" 0.0124760505130293
"2007-01-22" 0.119900056436912
"2007-01-23" 0.218899779999506
"2007-01-24" -0.10109998583223
"2007-01-25" -0.117888545263452
"2007-01-26" -0.0257508538418701
"2007-01-29" 0.459239233941161
"2007-01-30" 0.209943627056229
"2007-01-31" -0.100247398777621
"2007-02-01" 0.324190175295264
"2007-02-02" 0.047135750054806
"2007-02-05" 0.311516784300972
"2007-02-06" -0.230367059502467
"2007-02-07" -0.181085764145226
"2007-02-08" 0.333279476381891
"2007-02-09" 0.472919449318818
"2007-02-12" -0.429537377167142
"2007-02-13" 0.319272371653497
"2007-02-14" 0.197440771358669
"2007-02-15" 0.245049758091674
"2007-02-16" -0.100786202286983
"2007-02-20" 0.0280879595673332
"2007-02-21" -0.39391564790892
"2007-02-22" -0.0166370452823439
"2007-02-23" -0.21872409357853
"2007-02-26" 0.231135169893421
"2007-02-27" -1.81653940827289
"2007-02-28" 0.179366902519909
"2007-03-01" -0.503881976964693
"2007-03-02" -0.765809704661483
"2007-03-05" -0.161584577694517
"2007-03-06" 0.65033192282938
"2007-03-07" -0.427445743033338
"2007-03-08" 0.165079048298173
"2007-03-09" 0.399024340613442
"2007-03-12" 0.533453630536959
"2007-03-13" -0.864611452096889
"2007-03-14" -0.159039574793979
"2007-03-15" 0.284300877083837
"2007-03-16" -0.208431895925232
"2007-03-19" 0.656391083369894
"2007-03-20" 0.410977802336279
"2007-03-21" 0.442374549160854
"2007-03-22" -0.0163204163587933
"2007-03-23" 0.380187329248512
"2007-03-26" -0.248023725213463
"2007-03-27" -0.521511371637415
"2007-03-28" -0.0197818674353994
