"EXPD.Adjusted" "WRB.Adjusted" "ALL.Adjusted" "PWR.Adjusted" "MKC.Adjusted" "PKI.Adjusted" "SWK.Adjusted" "ITW.Adjusted" "C.Adjusted" "MCO.Adjusted" "LEN.Adjusted" "KR.Adjusted" "RE.Adjusted" "PEP.Adjusted" "ABC.Adjusted" "ATO.Adjusted" "GS.Adjusted" "AEP.Adjusted" "ODFL.Adjusted" "CB.Adjusted" "MAS.Adjusted" "PAYX.Adjusted" "KMX.Adjusted" "CSX.Adjusted" "MTB.Adjusted" "MRO.Adjusted" "LEG.Adjusted" "D.Adjusted" "PH.Adjusted" "FRT.Adjusted" "SJM.Adjusted" "BLK.Adjusted" "PPG.Adjusted" "MGM.Adjusted" "HIG.Adjusted" "PLD.Adjusted" "WELL.Adjusted" "YUM.Adjusted" "CAH.Adjusted" "NVDA.Adjusted" "CHRW.Adjusted" "BAC.Adjusted" "SWKS.Adjusted" "HRL.Adjusted" "OMC.Adjusted" "CI.Adjusted" "TYL.Adjusted" "XEL.Adjusted" "CHD.Adjusted" "PEAK.Adjusted"
"12437" 0.0153578954929564 0.0401727202504982 0.0285820422177264 -0.00940378602470675 0.0615534945650199 -0.0012371453267393 0.00809230591572357 -0.0076774478332994 -0.0716973668782935 0.0733557143565553 -0.0104462623935906 0.0265257425911949 0.0162113144629445 0.0738807542390386 -0.0169529479680693 0.0114798075565438 0.0323454549480419 -0.0282679479718306 0.0292554364069338 -0.0281457171889617 0.00386079928727312 -0.0238702239694411 0.00220115685642847 0.0070427790956675 0.0329642416947357 0.0546101235161556 -0.00347344597024557 0.0461214929037487 -0.0236298158732961 0.122817710355996 0.0402711385180946 0.0491413156795246 -0.0331687014999981 -0.0121218441914509 -0.037308973357888 0.189191808367347 0.0812667748677411 0.0252864518799847 0.0154220670445549 0.00271401355640772 0.00824115232796557 0.00495531457816193 -0.00774448002970222 0.0156195027860849 0.0150524501411816 0.00558476890627861 0.000426754415749767 0.0212593488093035 0.023268800813208 0.131013457072741
"12438" 0.0152489321485445 0.040150491224437 0.0279126572914555 -0.00989152895287198 0.0616122777855489 -0.0012102102419604 0.00796871741911385 -0.0072741428252054 -0.0706107245081474 0.0720994643446233 -0.0102999553458054 0.0260130363043217 0.0160337819029118 0.0741265084318237 -0.0167703197875504 0.0115327512464867 0.0319657655805144 -0.0278956307776644 0.0303203360934174 -0.0272580566331906 0.00379284482834965 -0.0235623314161005 0.0021947484321231 0.00703934140805339 0.0329497828416878 0.0551478451501613 -0.00343697186920595 0.0460600267150353 -0.0222186353792593 0.122503096709 0.0402863215305481 0.0486723367973611 -0.0323863051647023 -0.0118534565309599 -0.0366734333729303 0.18916441422732 0.080817250337821 0.0248782621895175 0.0151075080206781 0.00275836834945017 0.00823952356987904 0.00496574300323637 -0.00807857467818648 0.0158192557390497 0.0148910477682513 0.00553872065278867 0.000434157938631492 0.0211499408440112 0.023095859751731 0.128929160905856
"12439" 0.0154755580954583 0.04007917171896 0.0284624343505975 -0.00977400586989336 0.062049366654983 -0.00121215952464878 0.00813025705247126 -0.0073433284292953 -0.0719051156400947 0.0722202119013232 -0.010542443244431 0.0258501199252935 0.0161959230595956 0.0741226668334992 -0.0168118825029516 0.0116435948180283 0.0322146028698171 -0.0283928192987403 0.0295382345974739 -0.027677495312784 0.00385137623307373 -0.0236283349704042 0.00229989359634501 0.00718590331496958 0.0327156118205654 0.0555551325785533 -0.00349124774057609 0.0464703670679254 -0.0224662147843851 0.121906933606658 0.0399980012007228 0.0490714591445466 -0.0321639867636808 -0.0117570598487385 -0.0368658095069498 0.188526697822778 0.0801933741567384 0.0252686250969511 0.0151746675439331 0.00261993796858048 0.00825845014581434 0.0050593031747494 -0.00764495946990575 0.0158093108616077 0.0147489246599032 0.00551412272641613 0.000424872271407923 0.0213423370692187 0.0229017777795811 0.13079764118894
"12440" 0.015000912832699 0.0396060184970015 0.0281318771339825 -0.00920285362565998 0.0615955019602058 -0.00120476517945787 0.00805993052199602 -0.00725689560673953 -0.0718210442592784 0.0725438605658099 -0.010613702358456 0.0255289077615293 0.0159595576632335 0.0741107915370664 -0.0168706623366856 0.0115224981148868 0.031708825821159 -0.0284137380180314 0.0285508381742747 -0.0271042180208643 0.00385550805318372 -0.0236502225117785 0.00230107670615539 0.00718363871371547 0.0325787953135675 0.054535297871211 -0.00348765851319445 0.0463713184274684 -0.02217226098264 0.121345911815028 0.0398031594026626 0.0493084755100129 -0.03131540094363 -0.0116225461923646 -0.0362724855106749 0.188889249382592 0.079732599048605 0.025082489432121 0.0158667903581805 0.0025389719805231 0.00812571798413919 0.00501138768877943 -0.00772675701198549 0.0156700160060684 0.0146343833821532 0.00552315733244186 0.000411337673555521 0.0211545531431902 0.0227381464894636 0.133753708772779
"12443" 0.0149874776595056 0.0395612122502272 0.0279268495038148 -0.00921798421543597 0.0616000421897206 -0.00117444199389001 0.00799095286085996 -0.00725282609571568 -0.0709173202025009 0.0719020098671117 -0.0104517709217353 0.0253801115696227 0.0158421207358175 0.0737342046427547 -0.0167366271472226 0.011565487845651 0.0312474743998342 -0.028086516108021 0.0289320440442898 -0.0267404343842224 0.00384486958864263 -0.0239649524205125 0.00223589430544451 0.00714761899542038 0.0327927036212276 0.0544369892272105 -0.00348453897255956 0.0456111941617761 -0.0218189567677463 0.121747881731906 0.039464399404275 0.050424087090915 -0.030854004047138 -0.0116315634813555 -0.0360518416017539 0.190656429223266 0.0803894100692099 0.0250995215062894 0.0158873808147139 0.00246821124592017 0.00816575469736576 0.00495853939647905 -0.0082913336407206 0.0157021040944438 0.0145737855491824 0.00563358296730469 0.000418380204096095 0.0208344887112328 0.0222925335963768 0.131219364228621
"12444" 0.0147166998221899 0.0400275206436544 0.0280372665956643 -0.00905068976194409 0.0626504693128176 -0.00119744205659787 0.0079494089942229 -0.00713134942845071 -0.0708811036359552 0.0714929875214041 -0.0102644394854678 0.0251724277468206 0.0158338586815101 0.0731936127301794 -0.0164965675923905 0.0114801346267734 0.0317100778750439 -0.0277379578173869 0.0284400190749555 -0.0268322153454137 0.00382879095902978 -0.0237383684017762 0.00220686899600314 0.00716999072347827 0.0327949517166347 0.0542772489345328 -0.00341536876324952 0.0453544801070427 -0.0219553824367983 0.122470845262146 0.0396749394680689 0.0491724191289004 -0.0306675851206952 -0.0117207425407482 -0.0362359087176136 0.189420585017516 0.0813626345038701 0.0248656474816389 0.0158937491509166 0.00253180290182659 0.00806029561911076 0.00495510939819908 -0.00853845434884218 0.0159277416112273 0.0144096226449433 0.00559756340260167 0.000417386750498527 0.0205879470783804 0.0224276168120672 0.131750854159461
"12445" 0.0144591971890747 0.0391017203488709 0.0275851797849225 -0.0089096165391266 0.0622164998572448 -0.00122666995309689 0.00781382519768535 -0.00700026094438345 -0.0692366067215878 0.0717065378378278 -0.0102394544483925 0.0248938993722145 0.0155812996981305 0.0722036618481379 -0.0164571259948409 0.0113723426191701 0.0311297469619103 -0.02748589582676 0.0268508596668526 -0.026589874203072 0.00377443656145408 -0.023422138064144 0.00213449642526277 0.00683097583819767 0.0318561351276034 0.0537645510992468 -0.00334986091551502 0.0453557865395806 -0.0210389544314758 0.123683917038103 0.0394926764600681 0.0498639501506793 -0.0304131408399901 -0.0117048915003994 -0.035721595875667 0.189141182537341 0.0821207961333495 0.0238374375310984 0.0156930973149816 0.00236803049901666 0.00783783369644828 0.0049096104792263 -0.00805382961268865 0.0158396657781215 0.0143374088664284 0.00555511481451553 0.000407847112696405 0.0202545409855379 0.0223940373480595 0.134481617152081
"12446" 0.0144763928429363 0.0390806172247594 0.0276874809132719 -0.00878044736892877 0.061058762438876 -0.00129189812102244 0.00780283030889651 -0.00695123591348371 -0.068545526073105 0.0721201014906841 -0.00964709313722577 0.0247855371833787 0.0153996554887905 0.072399452479451 -0.016410734230385 0.0115018779627412 0.0304844569738605 -0.0280946777201573 0.0260873184625362 -0.0265723657693996 0.00372428070017228 -0.0237738439436157 0.00210763139629707 0.00660601817341876 0.0315919344973697 0.0525490620944279 -0.00329817160303712 0.0462430038046573 -0.0209052892396111 0.125467900767984 0.0396364655019908 0.0484095452153848 -0.0304194093008121 -0.0115103365010559 -0.0356905289822862 0.190151506119428 0.0817247566912049 0.0235921280818658 0.0156200178046835 0.00237841046042253 0.00781438169515653 0.00485297207176233 -0.00795617405252323 0.0160770780409313 0.0140385351945265 0.00553515578316966 0.00039106964502095 0.0206367365925939 0.0225292775804982 0.1352853802735
"12447" 0.0146614091364968 0.0391248690058556 0.0276616085468434 -0.00876030528403421 0.0615955246704691 -0.0012667668981362 0.00750281426516401 -0.00679004097820339 -0.0697128649755788 0.0726803698349294 -0.00976715577396098 0.0256364266786464 0.0153301284045924 0.0738713237124471 -0.0163746872081083 0.0115630918853611 0.0309394746435614 -0.0285993510913996 0.0258927410461967 -0.0263847119008077 0.00370062996344963 -0.0242499185435832 0.00208974858906796 0.00645204986240899 0.0315595926458823 0.0519360372724131 -0.00383827646191358 0.0467130392703611 -0.020597743719679 0.125602164441146 0.0397515640406777 0.0484054523137623 -0.0302404777610424 -0.0117392241784596 -0.035920710456428 0.189068004119652 0.0815490074831774 0.0230917523462929 0.0158635186564404 0.0023164918832824 0.00792815719925727 0.00489655427548784 -0.00778612146086636 0.0162096421830426 0.0139479506243384 0.00562109195452029 0.000388282389988214 0.0208106552245999 0.0228244814210085 0.134842706701381
"12450" 0.014347788860444 0.039200521893657 0.0278765595593843 -0.00861159911993816 0.0606041193123869 -0.00126699156072528 0.00753422286151811 -0.00679632137201785 -0.0692876672758943 0.0736297944743541 -0.00970977994321096 0.0248418386409183 0.0153228345389432 0.0737945560422893 -0.016148189002225 0.0114656617355463 0.0307971536467246 -0.0283553689033169 0.0256022899817436 -0.0268162677164291 0.00367530022606124 -0.0242051166262489 0.00212424507804958 0.00628395648678492 0.0313322555284931 0.0508933362602513 -0.00369147342299514 0.0462331365836639 -0.0204944650580833 0.125563839991479 0.0391209299184827 0.0486354806807702 -0.0301542757205178 -0.0117429366899968 -0.0362045471324189 0.188345423030451 0.0840815755755177 0.0238833002437808 0.015793838161711 0.00233781669000441 0.00779914664699254 0.00489905869805707 -0.00770950922700477 0.0161586379428352 0.0137372682965101 0.00568770184386028 0.000382456459244432 0.0207914830323521 0.0226454552325353 0.135771524615225
"12451" 0.0143278170915754 0.0387442026364592 0.0278366759880677 -0.00854473448719576 0.0608556044820922 -0.00127719439529852 0.00739319278894579 -0.00671206563149181 -0.0681519267717623 0.0724261172235313 -0.00955780300202675 0.024862006700826 0.0152672285077748 0.0739967354279891 -0.0160540049668548 0.0112729765458747 0.0305259605785248 -0.0280068083323501 0.0251880206948573 -0.026614586049388 0.00364842167017067 -0.0235304202390554 0.00209312502058326 0.00616102899435583 0.0308548452114026 0.0505766130161055 -0.0036627573062511 0.0454711463264451 -0.0201354916130234 0.126545992999848 0.0386423667991402 0.0497113137362508 -0.0297135616201045 -0.0115343202199509 -0.0360970747589278 0.188056800607343 0.0823909012181589 0.0234997478645907 0.0158437144758268 0.00234829925300605 0.00778525207540591 0.0048486355100092 -0.0076217452235623 0.0161572606403759 0.0136515690414728 0.00571913771264828 0.000377345664512259 0.0207438006044569 0.0225611456633092 0.136829491845307
"12452" 0.0141136319600336 0.0417716803812392 0.0266418020852816 -0.00978274243430717 0.0586069663705202 -0.00141443648143842 0.00227481811414018 -0.0076512457788649 -0.0720583822106336 0.0707575040391391 -0.0144104572480937 0.0235043082732991 0.0158603583741973 0.0784358861464451 -0.0129484211997611 0.00846926904161088 0.0324956364845594 -0.026872616357814 0.0280396350262814 -0.0238097725958233 0.00785351172431904 -0.0221946959738291 0.00501678024339819 0.00820636412010451 0.0344570209560816 0.0603108957453372 -0.000790365683161182 0.0437392659372611 -0.0159998492874011 0.125320880643799 0.0390064959595155 0.0455254067615214 -0.0327561380483399 -0.0118168659393689 -0.0393064869449121 0.180462995357407 0.0820058506469565 0.0226192885274392 0.0175962594496548 0.00204215843421929 0.00482611100860955 0.00721447413107182 -0.00794687583775575 0.0148452595775393 0.0164786434768483 0.00657172254853783 -6.96446923220918e-05 0.0205086291450432 0.0260088396425485 0.128240646379867
"12453" 0.0141100066076788 0.0419014089960337 0.0267206348799366 -0.00972872056308986 0.0592615774958551 -0.00140397170286229 0.00229605548576633 -0.00768759000755209 -0.0728615573629063 0.0716627377197228 -0.0143265231087335 0.0239310219548504 0.0162499946420509 0.0797341481092203 -0.0131860611628027 0.00844389466407514 0.0326073176768271 -0.0270117826284328 0.0280790907394647 -0.0240128398954805 0.00790357873777743 -0.0224613737604014 0.00509119685370416 0.00823060716641226 0.0348267882705297 0.0595714088350919 -0.000797421877677486 0.0441313328195122 -0.0163149445986864 0.125222991931929 0.0393762749278177 0.0448443395638894 -0.0331813142705408 -0.011909125300791 -0.0394660802160015 0.177593877116916 0.0824307303346476 0.0227757411089195 0.0176980016667886 0.00202110075621915 0.00509461418699601 0.00735868781021811 -0.00755457447930021 0.0149732466159202 0.0165056478288566 0.00666090917565458 -6.55428556107354e-05 0.0204837378201276 0.026622386725963 0.127554334565497
"12454" 0.0141725330102094 0.0421171345945085 0.0269692350880776 -0.00977844117598318 0.0606458812508385 -0.00139317768433877 0.00231390211121911 -0.00779147871440241 -0.0719300111958953 0.0702852318763151 -0.0142069181145298 0.0236001658432369 0.016177984597311 0.0810414675804875 -0.0129546002928144 0.00839912830037148 0.0322018660802734 -0.0267768372385467 0.0287018566379734 -0.0247935855987229 0.00785331370544175 -0.0221385651027064 0.00513586611896992 0.00822986281005864 0.0349237908440326 0.058963669788548 -0.000791862823476078 0.0436644235586157 -0.0165592013706992 0.124539776172813 0.0395179874540182 0.0445045846734953 -0.0335622869584238 -0.0119930403833463 -0.0397144228433442 0.179292369422197 0.0815049558072249 0.022652513722753 0.0174127229341275 0.0020445308740219 0.00498964192587691 0.00736128386556754 -0.0078710954657128 0.0149183111105372 0.0164894836179329 0.00657508867823247 -6.48286822202776e-05 0.020380348418186 0.0264503346523667 0.128289106519323
"12457" 0.014789861597504 0.0420766762140051 0.0271839704398269 -0.0101105049047036 0.0600423704869767 -0.00142396139522238 0.00232328886235481 -0.00776374628980767 -0.0724744710139387 0.0726929843854362 -0.0145016980058998 0.0235129807125219 0.015982376778306 0.0823707822253966 -0.0129095293916429 0.00838119265355733 0.0324564254596056 -0.0264988504956694 0.0282237635052827 -0.0241358301170778 0.00783446587797497 -0.022107602260029 0.0051749479225983 0.00817046803674582 0.0349299541493234 0.0590700344254147 -0.0007929085524651 0.0433118019103522 -0.016738389803345 0.123346123202548 0.0391434888911923 0.0451484647439256 -0.0335474350881066 -0.0120343694083997 -0.0393054650369006 0.178353969924397 0.0810474737412448 0.0224230509527357 0.0172291600578722 0.00205603721629341 0.0050173447699426 0.00730544280495622 -0.00803915187904774 0.014933559658504 0.0161431995630783 0.0058602556115975 -6.69420194081473e-05 0.0201810076309509 0.0258694646328455 0.129864466616397
"12458" 0.0148982512680554 0.0423255528101283 0.0271565084393234 -0.0102361176204914 0.0600655501450934 -0.00145734091989531 0.00234997395823201 -0.00769366944540674 -0.072478290020559 0.0715831378315855 -0.0146464013472398 0.0231543466331756 0.0160769368714099 0.0821980961775782 -0.0130544133733762 0.00852147693070898 0.0327338166227819 -0.0265302054678085 0.0291200086526525 -0.0242049516173829 0.00791678839715914 -0.0222052214949402 0.00518446349628192 0.00835526479500152 0.0351826832715466 0.0597778975772183 -0.000788134743393991 0.0433865754310144 -0.0167433407826128 0.12413849596419 0.0394576385880973 0.0446902057230283 -0.033944081750213 -0.0123900338001076 -0.0392901456992888 0.177933878372787 0.0819997931732601 0.0223616139148598 0.0170461327685594 0.00204829679353808 0.00501770153351201 0.00723337016576621 -0.00788799923363596 0.0148186883921921 0.0161408364716804 0.00570020464360917 -6.61791906176402e-05 0.0203182976192019 0.0257180146074929 0.129006028466248
"12459" 0.0149675055828648 0.04264038971959 0.0270936669077006 -0.0102543645223211 0.0596968886825826 -0.00141271186510293 0.00227688007823637 -0.00766054155707691 -0.0714639319944883 0.0710463830818429 -0.0144324180055014 0.0231329039398376 0.0156514848065434 0.0828040121461544 -0.0130792627261783 0.00862462808413968 0.032526361825382 -0.0266388242453306 0.0292481472444279 -0.0238546377458378 0.00780730662386864 -0.0219250380828347 0.00513297598893446 0.00832614372604449 0.0350083250537694 0.0597806026212969 -0.000770548676821648 0.0433197210887158 -0.0165190832532745 0.124231025888798 0.0389553571371251 0.0447409267314574 -0.0338813922658554 -0.0121845871365525 -0.0393462967503378 0.178995720284751 0.0814523569324471 0.022239534265888 0.0171448778151905 0.00210233494102605 0.00503350861746313 0.00716048532426799 -0.00789711074259222 0.0148411864072881 0.0160784707311132 0.00559000919848941 -6.56987014460868e-05 0.0201400032748696 0.025660228423205 0.127936095096241
