"Constant corr."
"12422" -0.144542090289999
"12423" 0.146965314810408
"12424" -0.0798570302273993
"12425" -0.36511956236654
"12426" 0.182991650872749
"12429" -0.10066844993318
"12430" 0.172155149720938
"12431" 0.355311986691577
"12432" -0.391424585739847
"12433" -0.738483444915806
"12437" 0.463352309016306
"12438" 0.257921675051688
"12439" 0.711262867197912
"12440" 0.424541194664207
"12443" 1.31796030637981
"12444" 0.557900117129393
"12445" -0.17240596086772
"12446" -0.53746358218141
"12447" 0.341379029866253
"12450" 1.18949305511886
"12451" 0.230664430050583
"12452" -1.43941841724385
"12453" 0.696300203390529
"12454" 1.32470907951375
"12457" -0.235778233699696
"12458" 0.764923797057449
"12459" 0.839862791805411
"12460" -0.617676596897072
"12461" -0.541848162347645
"12465" 0.252635697111332
"12466" -0.186670734020868
"12467" -0.04818143255213
"12468" 0.0820766726931622
"12471" 0.0103997943976653
"12472" -0.0248319067610616
"12473" 0.10610070388116
"12474" 0.205610804205338
"12475" 0.446106679086059
"12478" 0.98133492456689
"12479" 0.345832242461756
"12480" 0.404299814882112
"12481" 0.148736898363084
"12482" 0.80745866814806
"12485" -0.303656366410848
"12486" 0.047094249881991
"12487" -0.860525547974783
"12488" -1.16938978103177
"12489" 0.913437320577101
"12492" -1.1862776815127
"12493" 0.230365240471156
"12494" 1.6798218612721
"12495" 0.411495478148846
"12496" -0.357453265451312
"12499" -0.324553115237238
"12500" 0.620658575799266
"12501" -1.0076469726063
"12502" 0.856358479422096
"12503" -0.73337069817721
"12506" 0.986327572624445
"12507" 0.798528052137464
"12508" 0.816468832719893
"12509" 1.11635121300637
"12510" -1.07377163173293
"12513" -1.91991901832164
"12514" -1.92124107755077
"12515" 1.28555849878819
"12516" -1.00467123481522
"12520" -2.82397616116747
"12521" -0.585663744023531
"12522" -0.538507822751162
"12523" 1.49621144015549
"12524" 1.07484397109355
"12527" -0.013518819510738
"12528" -2.47619577003336
"12529" 0.102825612393799
"12530" 1.55437961826618
"12531" -0.525070179151814
"12534" 0.429466069958902
"12535" 0.581570172701537
"12536" -0.911269940943778
"12537" -0.530754240496584
"12538" 0.00821260907361058
"12541" 0.978491485688648
"12542" 0.580806703299104
"12543" -0.557403875911845
"12544" 0.0703137146888947
"12545" -2.38052468751925
"12548" -0.492675268507744
"12549" 0.59475125948415
"12550" -0.315764277621219
"12551" 0.0820765148115515
"12552" 1.15182269733071
"12555" 0.414310629770979
"12556" 0.837792604477342
"12557" -1.25402966736724
"12558" 1.18902948033251
"12559" -0.301751094851857
"12562" 0.435932826285567
"12563" 1.26574547364456
"12564" 1.01612225699317
"12565" 0.473646459249947
"12566" 0.882395023486652
"12570" -0.371854089346328
"12571" 1.14618015102094
"12572" -0.415583907519335
"12573" 0.0315331440773569
"12576" 0.62639138466801
"12577" 0.222185350456482
"12578" -0.257017479941011
"12579" -0.121490313887502
"12583" -0.944179102596111
"12584" 1.18500122262935
"12585" 0.335926897925255
"12586" 0.152824240614295
"12587" -0.131655580700349
"12590" 0.455180912160713
"12591" -0.0828100950973843
"12592" 0.507477745913733
"12593" -0.614613420710387
"12594" 0.362986088829549
"12597" 0.369359316947677
"12598" -1.20748894658309
"12599" 0.41986114309786
"12600" 0.453762196428688
"12601" 0.786075713643836
"12605" -0.169482707323976
"12606" 0.577133745596045
"12607" -0.200784106665118
"12608" -0.0266767000162488
"12611" 0.642755091664848
"12612" -0.447527859811746
"12613" 0.478256794510211
"12614" 0.547194074982652
"12615" -0.185222994587673
"12618" 0.407938040732814
"12619" 0.309418570566855
"12620" -1.06689790117183
"12621" -1.9444438955664
"12622" -0.938674252839738
"12625" -0.519458432388954
"12626" 0.262142561552775
"12627" 0.255622227562161
"12628" -0.257713094034572
"12629" 0.517547330710736
"12632" 1.26649148732917
"12633" -0.298101145924493
"12634" -0.404868736675026
"12635" -1.5152904083242
"12636" -0.675294682054024
"12639" 0.35604611687428
"12640" 0.623480063307944
"12641" 0.216156090608198
"12642" -1.02899800790203
"12643" 0.165587753403291
"12646" 0.973959290647533
"12647" 0.0353235861366504
"12648" 0.817270492001701
"12649" -1.21150271188875
"12650" 1.07274771376015
"12653" 0.333975966825805
"12654" 0.51151150240774
"12655" -0.319065595988085
"12656" 0.382597919058307
"12657" 0.496968531361348
"12660" 0.354026804733965
"12661" 0.697595022618585
"12662" 0.339819515604159
"12663" 0.777194051955803
"12664" 0.433180382085543
"12668" 0.357869650427968
"12669" -0.594854833034936
"12670" -0.43853833565532
"12671" -0.389131108324826
"12674" -0.0378503135315111
"12675" -0.454034141487237
"12676" 0.325666951027899
"12677" 1.11181874292238
"12678" 0.143811671979178
"12681" -0.580357145158312
"12682" 0.439608615413895
"12683" -0.75544889219266
"12684" -0.66685318064379
"12685" 0.611610663826166
"12688" -0.0720874133045616
"12689" 0.489500412578469
"12690" -0.68327247205886
"12691" 1.15952768885895
"12692" 0.978448431845272
"12695" -0.0513016930259834
"12696" 0.384585953130405
"12697" 0.410145842894028
"12698" -0.498611066527995
"12699" 0.0640978328657874
"12702" -0.134447077019353
"12703" 0.571371131276623
"12704" -0.904306410880596
"12705" 0.719883288486681
"12706" 0.252359440704423
"12709" 0.748039904799087
"12710" -0.649026138942582
"12711" 0.36323152158301
"12712" 0.653627139559091
"12713" -0.700060513342101
"12716" -0.377815078328383
"12717" 1.12896847067939
"12718" 0.226593865868304
"12719" 0.350640660526985
"12720" -0.0847732864828261
"12723" 0.144764539200271
"12724" -0.469683120640514
"12725" 1.23676624395605
"12726" 1.67522508258839
"12727" -0.718647666621162
"12730" 0.0244519488522558
"12731" -0.387124473544626
"12732" 0.516495582776538
"12733" 0.750972709024054
"12734" 1.33646892954861
"12737" 0.019274951491388
"12738" -0.357098247766442
"12739" -0.486062587005376
"12740" -0.154864360094672
"12741" -1.22515423209988
"12744" 0.948145431731767
"12745" 0.396085519314384
"12746" 0.557865228976066
"12748" -0.0720676252018648
"12751" -0.35065688166783
"12752" -0.0913425231111336
"12753" 0.540994448508912
"12754" -0.417440292541477
"12755" 0.468176085844765
"12758" -0.0989253066858008
"12759" -1.04097040655654
"12760" 0.726384349270323
"12761" 0.37377900632948
"12762" 0.455403183810501
"12765" 0.120661916841374
"12766" 0.00115690695412411
"12767" -0.225632993108238
"12768" -1.01894309672536
"12769" 0.405245929453871
"12772" -0.0345856592783351
"12773" 0.693540985884052
"12774" 0.148683989632634
"12775" -0.415889942227982
"12779" -0.190773591555989
"12780" 0.851128436258504
"12781" 0.209005323003692
"12782" 0.560636341195877
"12783" -0.149126406350975
"12786" -0.976637025042577
"12787" -0.755029976203426
"12788" -1.61773150575295
"12789" 0.47969594176027
"12790" -0.120098759082168
"12793" 0.367325185254215
"12794" -0.593728074928404
"12795" -0.209763817988275
"12796" 0.0473356864306473
"12797" 0.337374346678073
"12801" 1.33511562602404
"12802" -0.242733801856271
"12803" -0.129466485232865
"12804" 0.376575106035509
"12807" -0.274325206564053
"12808" -1.14341608740398
"12809" -0.231599497896986
"12810" 0.0759710487348127
"12811" 0.0720137194756121
"12814" 0.531996399347975
"12815" 0.569407749949487
"12816" 1.05821475166314
"12817" 0.205490757907218
"12818" 1.16390739291163
"12821" -0.583233138798366
"12822" 0.547634587642518
"12823" -0.654820375664981
"12824" 0.533794125198923
"12825" -0.172064349198123
"12828" 0.589922621284933
"12829" 0.369409890492181
"12830" 0.299616991894526
"12831" -0.518980529023328
"12832" -0.111888845179751
"12836" -1.51933689579316
"12837" 0.282057380987878
"12838" 0.182582711517276
"12839" 1.01348045538223
"12842" 0.304272935005541
"12843" 0.662844602890887
"12844" 0.256275684917608
"12845" 0.0753095214246202
"12846" 1.51368958117291
"12849" 0.526828201983154
"12850" -0.382832099110405
"12851" -1.57492658924724
"12852" 0.288001800064698
"12853" -0.761573456036187
"12856" 1.27037795862968
"12857" -0.292855349297324
"12858" -0.923502077645663
"12859" 0.711932512908804
"12860" -0.135359186935293
"12863" -0.18450201306733
"12864" -1.40991834524296
"12865" -0.26909284663805
"12866" 0.0374081587383406
"12870" 0.385869301541523
"12871" -0.0549977878952315
"12872" 0.343516601407507
"12873" 0.229872850078293
"12874" 0.279747404596555
"12877" -0.0506920549464811
"12878" 0.145395387203851
"12879" 0.040028337068381
"12880" 0.454104042984581
"12881" -0.293724475066108
"12884" -0.282058179327986
"12885" 0.442495128024868
"12886" -0.526359049228992
"12887" -0.319444799361877
"12888" -1.42224264875435
"12891" 0.421746793799363
"12892" 0.447894654996297
"12893" -0.958714893550582
"12894" 0.720797405025017
"12895" 0.317343089007185
"12898" 1.16536420595497
"12899" -0.345914154207038
"12900" 0.464972334175953
"12901" -0.277542464875235
"12902" 0.703764929527572
"12905" 0.270539636858559
"12906" 0.195516608710098
"12907" 0.628392188012475
"12908" -0.130273689639841
"12909" -0.570619464361967
"12912" 0.496112548878395
"12913" -0.92928877040848
"12914" 0.473912762308093
"12915" -0.439506254379101
"12916" -0.596855356675377
"12919" 0.589021878590662
"12920" 0.440882791584378
"12921" 0.529115038169308
"12922" 0.301942188370087
"12923" -0.0905056524294179
"12926" 0.223268157808213
"12927" -0.533252224991925
"12928" -0.735383076015052
"12929" 0.0705431869580573
"12930" 0.553429469493403
"12934" 0.146397936639664
"12935" 1.18744234166306
"12936" -0.718001144503841
"12937" -0.326173588224891
"12940" 0.31401110450746
"12941" 0.138909311162606
"12942" -0.326174003169106
"12943" 0.522647181977647
"12944" 0.170191195379434
"12947" 0.153478347771096
"12948" 0.274507793378402
"12949" 0.201435972326568
"12950" 0.0216149453279839
"12951" -0.145718434582678
"12954" 0.0245173825726592
"12955" -0.248341399035994
"12956" -0.0689220030303621
"12957" -0.495199921933817
"12958" -0.0766044974350465
"12961" 0.176553254108108
"12962" 0.428622499877769
"12963" 0.0258387779747267
"12964" -0.659954829264864
"12965" 1.02816029098986
"12969" 0.661503747708001
"12970" -1.13991606806239
"12971" 0.0472178163753317
"12972" 0.865674615468969
"12975" 0.361386024935503
"12976" 0.415009681824069
"12977" -0.0465012016719348
"12978" -0.65883697533556
"12979" 0.292659461708276
"12982" -0.192431095811291
"12983" 0.294318074310674
"12984" 0.500108507393748
"12985" -0.550514360668193
"12986" 0.595513016960662
"12989" 0.581034046913681
"12990" 0.449618697010475
"12991" 0.0470189754862783
"12992" 0.832257296714765
"12993" -0.170356617529033
"12996" -0.624545383909076
"12997" 1.19593712458011
"12998" -0.255980573170367
"12999" -0.579888583682882
"13000" -1.48214522002059
"13003" -1.19015468553551
"13004" 0.216952535911862
"13005" -0.0209792885734784
"13006" 0.536102612901421
"13007" -0.195329483850499
"13010" 0.644296848864206
"13011" -1.18802187704737
"13012" -0.363740259563562
"13013" 0.417237529244063
"13014" -0.332877147083083
"13017" 0.661477688863459
"13018" -0.154993804419675
"13019" -0.389830581528477
"13020" 0.625546371132796
"13021" -0.463738344807283
"13024" 0.245899251093285
"13025" -0.585270184624703
"13026" 0.490053847021866
"13027" 0.572365819157715
"13028" -0.439970457723281
"13032" 1.0847856935477
"13033" -1.00117522959358
"13034" -0.324510169886986
"13035" 0.835644296672593
"13038" 0.437383050728275
"13039" -1.32872017540612
"13040" 0.0904004474749992
"13041" 0.277108817818101
"13042" 1.31011347224726
"13045" -0.453723264550355
"13046" -0.124749575755151
"13047" -1.55728821853098
"13048" 0.0622633910496445
"13049" 0.391770797856447
"13052" -0.133487011632754
"13053" 0.027665063705976
"13054" -0.017864979525227
"13055" 1.02836020114931
"13056" 0.294274533645295
"13059" -0.0387813580720236
"13060" -0.483944419540581
"13061" -1.47285029090949
"13062" -0.613775544733736
"13063" -0.205869730024982
"13066" -0.202608398766692
"13067" 0.130444921624471
"13068" -0.679406362735609
"13069" -1.17769680271778
"13070" 1.04647322494976
"13073" 0.463978901630084
"13074" -0.433926219236514
"13075" 1.59127860857059
"13076" -2.20820346672766
"13077" 0.302913866232145
"13080" 1.14812693309616
"13081" 0.073026478213919
"13082" -0.808462823726361
"13083" -0.490304388218822
"13084" 2.01717260680767
"13087" 0.448520798758205
"13088" -0.455873260104956
"13089" 0.722995348624392
"13090" 0.366870358861969
"13091" 0.393955303116844
"13094" -0.308862277129977
"13095" -0.0568613998048222
"13096" 0.415808452735333
"13097" 0.651829801368659
"13098" 0.211946832589263
"13101" 0.328159817737527
"13102" -0.25931138183111
"13103" 0.242610412959765
"13104" 0.455775242607671
"13105" 0.308094444028762
"13108" 0.533246841083986
"13109" 0.952164060888345
"13110" -0.19187102232278
"13112" 0.397462188947185
"13115" -0.596422391072951
"13116" 0.3475047866799
"13117" -0.584471679197878
"13118" 0.738290383816187
"13119" -0.145388651010028
"13122" 0.0576245442413782
