"Sample covariance"
"12627" 0.163813156722646
"12628" -0.214434486601885
"12629" 0.448479030092054
"12632" 1.17515204528716
"12633" -0.359071773087797
"12634" -0.545690043174657
"12635" -1.51003386485371
"12636" -0.814882371672118
"12639" 0.290280758065698
"12640" 0.742065119522464
"12641" 0.228818620762457
"12642" -1.09213766775513
"12643" 0.194871938793324
"12646" 1.00414361051548
"12647" -0.0847325915295181
"12648" 0.87311209166129
"12649" -1.15389430973844
"12650" 1.02066442717488
"12653" 0.296267399797975
"12654" 0.431321307876354
"12655" -0.2786201110281
"12656" 0.429476094288326
"12657" 0.506818774876778
"12660" 0.278772367807369
"12661" 0.677992369637654
"12662" 0.413794880246329
"12663" 0.888904700952454
"12664" 0.322570679430359
"12668" 0.332034338625704
"12669" -0.578000637579241
"12670" -0.296118325271742
"12671" -0.335689269975076
"12674" 0.0483575024139562
"12675" -0.328707286168727
"12676" 0.293234058989257
"12677" 1.10414357632966
"12678" 0.169112549032627
"12681" -0.490511717267886
"12682" 0.516889179280802
"12683" -0.805061220754531
"12684" -0.62967198868729
"12685" 0.558373340837205
"12688" -0.139300733495905
"12689" 0.507571175960229
"12690" -0.799094296327596
"12691" 1.19320216423275
"12692" 1.01829787464788
"12695" 0.0649352661036479
"12696" 0.422923899853147
"12697" 0.467513969481432
"12698" -0.464311318541437
"12699" -0.0991415981019788
"12702" -0.103763840518053
"12703" 0.585381751032002
"12704" -0.863431299794176
"12705" 0.671631571467153
"12706" 0.308709654024067
"12709" 0.780034212200278
"12710" -0.682494056445015
"12711" 0.29314645883479
"12712" 0.649444459716874
"12713" -0.696321561115119
"12716" -0.389222622726153
"12717" 1.06101770505345
"12718" 0.266708769323913
"12719" 0.303251506188784
"12720" -0.141528816078789
"12723" 0.0658601967147786
"12724" -0.567735491329377
"12725" 1.21939593439371
"12726" 1.6336258877695
"12727" -0.515452334701141
"12730" -0.0202696043549519
"12731" -0.359628188433292
"12732" 0.594554463668491
"12733" 0.85520814497167
"12734" 1.25328211410235
"12737" -0.00148828932645537
"12738" -0.306470615230089
"12739" -0.360860445299337
"12740" -0.144376578266633
"12741" -1.27479938191161
"12744" 0.970120330373945
"12745" 0.366682585038271
"12746" 0.497937022842431
"12748" -0.00103968855950267
"12751" -0.305500923979484
"12752" -0.137244755095718
"12753" 0.409032542779647
"12754" -0.331248517318736
"12755" 0.450358204859346
"12758" -0.131776954569821
"12759" -1.05499541551998
"12760" 0.756635522396938
"12761" 0.301702387111314
"12762" 0.487241781715756
"12765" 0.117084210557
"12766" -0.0143693137838531
"12767" -0.230840981159503
"12768" -1.05192128698232
"12769" 0.465801555913618
"12772" -0.0837048606945505
"12773" 0.693106520648751
"12774" 0.0976006660800005
"12775" -0.412404426395472
"12779" -0.169731282058135
"12780" 0.947770606285478
"12781" 0.199128566003562
"12782" 0.588135430843549
"12783" -0.252684908407097
"12786" -0.882964484886652
"12787" -0.813190011657942
"12788" -1.60579455964034
"12789" 0.514495114806387
"12790" -0.159057611619241
"12793" 0.552839144054796
"12794" -0.541300054341642
"12795" -0.160536327381375
"12796" 0.079641951511933
"12797" 0.390885430962708
"12801" 1.33534392915484
"12802" -0.399907847242544
"12803" -0.0945486461725154
"12804" 0.399735647398504
"12807" -0.320790771233594
"12808" -1.05339049039396
"12809" -0.167347161827028
"12810" 0.217476300192092
"12811" 0.158846229452053
"12814" 0.614059169230699
"12815" 0.533574948458109
"12816" 1.06031210990859
"12817" 0.120195559462046
"12818" 1.12955226139302
"12821" -0.561390837883535
"12822" 0.618335874768365
"12823" -0.848182502490462
"12824" 0.589240796070166
"12825" -0.225698349380914
"12828" 0.674103455982245
"12829" 0.364424716016808
"12830" 0.265909896956398
"12831" -0.551620460215645
"12832" -0.138127720984501
"12836" -1.4825081580967
"12837" 0.373452157577523
"12838" 0.214498008611203
"12839" 1.05014113129255
"12842" 0.286148580134283
"12843" 0.610729817010029
"12844" 0.246975313385755
"12845" -0.0144924571383892
"12846" 1.48752307679608
"12849" 0.586831688467054
"12850" -0.399389131974111
"12851" -1.43939324458496
"12852" 0.25646169564294
"12853" -0.738354398991464
"12856" 1.27018060461081
"12857" -0.236150394573603
"12858" -1.04010098876636
"12859" 0.741216624135318
"12860" -0.101794275503762
"12863" -0.0517291839090176
"12864" -1.23371295549282
"12865" -0.26590328460793
"12866" 0.0815680706571877
"12870" 0.493189070081133
"12871" -0.0748624967056638
"12872" 0.158027055413741
"12873" 0.301572436355732
"12874" 0.290733634706671
"12877" -0.0103595142945101
"12878" 0.203095402692425
"12879" 0.0754491747391489
"12880" 0.418929401246482
"12881" -0.268990860803233
"12884" -0.310886088160319
"12885" 0.34166493822304
"12886" -0.498667896579579
"12887" -0.300672299436006
"12888" -1.64183165455389
"12891" 0.300622866418806
"12892" 0.426372029765106
"12893" -1.10427576564867
"12894" 0.656401036496133
"12895" 0.226546761537499
"12898" 1.12932149301746
"12899" -0.397819988811931
"12900" 0.491328170823269
"12901" -0.353512207429948
"12902" 0.556274069529756
"12905" 0.275483520536769
"12906" 0.269314125867784
"12907" 0.635957099295071
"12908" -0.200460947554595
"12909" -0.583438913369328
"12912" 0.42588612788376
"12913" -1.00647916684588
"12914" 0.382916998762884
"12915" -0.444494666943545
"12916" -0.496704894407264
"12919" 0.476595249215005
"12920" 0.417772276351142
"12921" 0.521212771794422
"12922" 0.395564939734368
"12923" -0.0666012950972726
"12926" 0.258169997811021
"12927" -0.483990095061319
"12928" -0.778671793278261
"12929" 0.152003564949882
"12930" 0.518074372967833
"12934" 0.160203134858536
"12935" 1.20380689856349
"12936" -0.713010058946556
"12937" -0.360976887812723
"12940" 0.286487404727843
"12941" 0.0955378566077122
"12942" -0.41235351577232
"12943" 0.656164834932534
"12944" 0.171278120784703
"12947" 0.0888193339325582
"12948" 0.220822303792858
"12949" 0.264330158551452
"12950" 0.108001766942786
"12951" -0.263026829679815
"12954" 0.00582840016570857
"12955" -0.190331972784266
"12956" -0.0272457704692365
"12957" -0.45425438318078
"12958" -0.0791629877088402
"12961" 0.164874916541626
"12962" 0.487946897166921
"12963" 0.084741696932133
"12964" -0.652618740418626
"12965" 0.995351601799166
"12969" 0.739669050314246
"12970" -1.07661417297055
"12971" 0.0421658271137629
"12972" 0.978182584427674
"12975" 0.376233421152648
"12976" 0.452233633035306
"12977" -0.123593660918219
"12978" -0.681549564435037
"12979" 0.355106871140072
"12982" -0.198580953932967
"12983" 0.32410726200179
"12984" 0.570965273317723
"12985" -0.531681822438751
"12986" 0.64125012608311
"12989" 0.566979710814497
"12990" 0.434243494417163
"12991" 0.262624989058183
"12992" 0.79566115004902
"12993" -0.09452165495133
"12996" -0.629419232085839
"12997" 1.11791179240324
"12998" -0.229557265697925
"12999" -0.519226159898548
"13000" -1.31327425843475
"13003" -1.1393784373719
"13004" 0.180321557600343
"13005" 0.0503207887838853
"13006" 0.563003933440781
"13007" -0.257039221156457
"13010" 0.663579455158742
"13011" -1.40956080378475
"13012" -0.328698774053216
"13013" 0.466953720367663
"13014" -0.361467309283822
"13017" 0.602276803738887
"13018" -0.138944226297918
"13019" -0.385242338981643
"13020" 0.66470825222403
"13021" -0.494020325419258
"13024" 0.348305408247412
"13025" -0.567656559370857
"13026" 0.371351223435907
"13027" 0.489111453046739
"13028" -0.500944733808442
"13032" 1.10695806939624
"13033" -0.966466348127324
"13034" -0.284306354999083
"13035" 0.857222599020159
"13038" 0.461605361225647
"13039" -1.3239262191176
"13040" 0.08148260170759
"13041" 0.271455666484228
"13042" 1.44308197940905
"13045" -0.489818325354348
"13046" -0.143360935112273
"13047" -1.63692527973468
"13048" 0.0832023493648501
"13049" 0.435093093158378
"13052" 0.00784133662755244
"13053" -0.0475037897357223
"13054" -0.00515061534417171
"13055" 0.966809353520622
"13056" 0.1993532659783
"13059" 0.0699251636417947
"13060" -0.508964165983087
"13061" -1.52325610482217
"13062" -0.648819508092206
"13063" -0.197863785435079
"13066" -0.200462177153542
"13067" 0.0583859120080966
"13068" -0.735945806852664
"13069" -1.26157592558736
"13070" 1.00241535174507
"13073" 0.47311741784727
"13074" -0.392157698048509
"13075" 1.65611907353404
"13076" -2.29600994533271
"13077" 0.380520258820122
"13080" 1.13544661125051
"13081" 0.0664165843905282
"13082" -0.78590313852394
"13083" -0.566034608475495
"13084" 1.93503259955338
"13087" 0.585031911615859
"13088" -0.339711549306376
"13089" 0.770543346422359
"13090" 0.405936841996807
"13091" 0.538933209487333
"13094" -0.31176914988014
"13095" -0.0774968164578202
"13096" 0.420858611270959
"13097" 0.639859691099113
"13098" 0.172383503315911
"13101" 0.350485619900373
"13102" -0.273056725285556
"13103" 0.331581610096697
"13104" 0.543777724758775
"13105" 0.199306455814148
"13108" 0.571200637721875
"13109" 0.948725204241719
"13110" -0.21260797381021
"13112" 0.410318613530729
"13115" -0.667387844673749
"13116" 0.413955618715916
"13117" -0.545792020966225
"13118" 0.746466386946301
"13119" -0.154288743569832
"13122" 0.12686738236608
"13123" 0.00182673942982995
"13124" -0.308749711091611
"13125" -0.0925787982337346
"13126" 0.253576405996914
"13129" -0.242740220811277
"13130" 0.658329199555428
"13131" -0.0477522455097381
"13132" 0.0448777522247169
"13133" -0.743826017397126
"13136" -0.948472860108786
"13137" 0.415536834644637
"13138" -0.222298133599699
"13139" 0.256574235711741
"13140" 0.265262710494898
"13144" -0.368360904452853
"13145" 0.36635512322162
"13146" -0.664374527765622
"13147" -0.241596353375193
"13151" 1.78837312295676
"13152" -0.00404008884939987
"13153" -0.47842646623568
"13154" 0.523161771574438
"13157" 0.0164837750231149
"13158" 0.416543223430361
"13159" -0.0435174488650677
"13160" 0.239204538053805
"13161" -0.259457623629806
"13165" -0.121759829008335
"13166" 0.0283203678168498
"13167" 0.570149524368814
"13168" -0.204489951389688
"13171" 0.149157976239005
"13172" 0.136770437709913
"13173" -0.0880368186260961
"13174" 0.38281581244488
"13175" 0.814346000574738
"13178" -0.0648772675706576
"13179" -0.170094179312532
"13180" -0.0839794698237686
"13181" -0.0816526594920703
"13182" -0.181206746702483
"13185" 0.600678893353361
"13186" 0.0694377140927874
"13187" -0.340376082403448
"13188" 0.293682390451222
"13189" 0.799181317907538
"13192" 0.485395917033147
"13193" 0.410032594868493
"13194" 0.246531322369237
"13195" -0.106524919148277
"13196" -0.752351729226863
"13200" -0.319975735669872
"13201" 0.795728007959382
"13202" -0.0990326699206941
"13203" 0.143122037061074
"13206" 0.155321999293856
"13207" -0.664693646244044
"13208" 0.779112247148578
"13209" -0.262360728008733
"13210" 0.335734282931061
"13213" -0.295606307701294
"13214" 0.347058216465114
"13215" 0.503503327609495
"13216" 0.505605670552125
"13217" 0.615773064941691
"13220" 0.368470251829798
"13221" 0.679556676223814
"13222" 0.0592697944592916
"13223" -0.0241170800180508
"13224" 0.162069815620869
"13227" -0.443746855375714
"13228" -0.518705236982769
"13229" 0.229975270662419
"13230" -0.281511015206631
"13231" 0.0782924489295799
"13234" -0.986413073906431
"13235" -0.331713184701235
"13236" 0.858587342011575
"13237" -0.503684310173973
"13238" 0.110205645196272
"13241" 0.239060800064208
"13242" 0.0814564822460166
"13243" 0.479890176627784
"13244" -0.468826620859993
"13245" -0.863365855492463
"13248" 0.0825243836259775
"13249" -0.705649978400326
"13250" 0.0152232221302984
"13251" -0.420331684804468
"13255" 0.235780280648327
"13256" 1.69777871029926
"13257" 1.07896811846746
"13258" -0.323366024794515
"13259" 0.0587712880802173
"13262" 0.339532612851096
"13263" -0.632236864978304
"13264" -0.139030711706144
"13265" 0.358292553494996
"13266" -0.223367073519148
"13269" -0.787729803108056
"13270" 0.106738680838256
"13271" -0.384389864508605
"13272" 0.866558175523302
"13273" 0.596146780041947
"13276" -0.0944385105392975
"13277" -0.591559381168831
"13278" 0.552084018800789
"13279" -0.994660404303864
"13280" -0.0845944787217907
"13283" 0.990625337816216
"13284" -0.170663577427882
"13285" -1.13932241203195
"13286" -0.693977735424272
"13287" 0.260082268293487
"13290" 0.332003380630648
"13291" -1.24058967180596
"13292" 0.0373893849976625
"13293" 0.895669233555742
"13294" 0.36433059566805
"13298" -0.746631357949664
"13299" 0.587518498490206
"13300" 0.665370942770515
"13301" 0.310670804251019
"13304" -0.295426836874455
"13305" -0.197336464572067
"13306" -0.127620194739403
"13307" -0.522468552683019
"13308" 0.0833971934743782
"13311" -0.689484896196627
"13312" -0.631422103980653
"13313" -0.3595816715549
"13314" 0.306344761283717
"13315" 0.315929880911612
"13318" -0.492505012011693
"13319" 0.260965328731424
"13320" 0.711205592964472
"13321" -0.58275001839065
"13322" 0.157215988919937
"13325" 0.373489676546168
"13326" 0.248715057341038
"13327" 0.648125761478327
"13328" 0.562325141465081
"13329" -0.529068710979578
"13332" 1.06375954883484
"13334" 0.162282389341498
"13335" 0.805878713836444
"13336" -0.359109493394495
"13339" 0.819847578988531
"13340" 0.504105133183418
"13341" -0.215258038488739
"13342" -0.390604489123102
"13343" -0.609898410755509
"13346" 0.79877796740439
"13347" 0.111936494065186
"13348" 1.29063509738489
"13349" -0.487509070265164
"13350" 0.10411685979529
"13353" 1.2660488554851
"13354" 0.40934646322484
"13355" 0.362605789663595
"13356" 0.210828206205038
"13357" 0.129100520996415
"13360" 0.163845143999519
"13361" -0.156055870714178
"13362" -0.241980140109952
"13363" -0.379564664872556
"13364" 0.34568479348963
"13367" -0.500278317128421
"13368" 0.140440871494886
"13369" 0.179325447266229
"13370" 0.203836917672713
"13371" 0.197713484381672
"13374" 0.275221735495986
"13375" 0.530805358004951
"13376" 0.03792985447401
"13377" -0.0848759664734012
"13378" 0.500027599013964
"13381" 0.284293747986738
"13382" 0.268979964711159
"13383" -0.308179772085696
"13384" -0.0771869893571952
"13385" -0.419609668209253
"13388" 0.541993832173472
"13389" 0.681104027655244
"13390" -0.246356345295612
"13391" 0.261568049964502
"13392" 0.828466575182307
"13396" -0.0829147003656563
"13397" -0.239080106518512
"13398" -0.271480456155402
"13399" 1.08356655730769
"13402" 0.395287048572425
"13403" -0.149301360718767
"13404" 0.74471198403098
"13405" 0.371700719790437
"13406" 0.254923472080296
"13409" -0.598599054952467
"13410" 0.478093802287977
"13411" 0.145885936022049
"13412" -0.25236081410486
"13413" -0.211331967240461
"13416" 0.660353435765107
"13417" 0.360623511038954
"13418" 1.01859276108292
"13419" -0.0718077671612495
"13420" 0.0845165006745317
"13423" -0.0731863823899474
"13424" 0.275317206713433
"13425" 0.384835715022863
"13426" 0.0283362045410992
"13427" -0.539237611699773
"13430" -0.278691973705683
"13431" 0.0764866126670058
"13432" -0.0577912996852389
"13433" 0.439940037005454
"13434" -0.0318545394191264
"13437" 0.320195190606401
"13438" 0.477656471230911
"13439" 0.983747147075297
"13440" -0.227635811931415
"13441" 0.530734444881298
"13444" 1.00233468393992
"13445" -0.025245820067876
"13446" 0.109257891903187
"13447" 0.256605088908011
"13448" -1.15286159167591
"13451" 0.698645430282865
"13452" 0.27499182870026
"13453" 0.131140095736655
"13454" -0.234975014951668
"13455" 0.812348942362802
"13458" 0.277632279182056
"13459" 0.274631186450083
"13460" 0.133533966479522
"13461" 0.43387706780152
"13462" 0.212966162527248
"13465" -0.0481476312084567
"13466" 0.369959299758692
"13467" 0.0432390469313177
"13468" -0.00263861306054984
"13469" -0.134468258595176
"13472" 0.0165984643780032
"13473" -0.417806643364373
"13474" -0.0905933863696657
"13476" 0.151793224143052
"13479" -1.3454555331498
"13480" 0.71376467549747
"13481" 0.729800754815314
"13482" -0.388245737356238
"13483" 0.0798709559921982
"13486" 0.692350704832406
"13487" 0.156630666272532
"13488" -0.434660498723833
"13489" -0.147244058856775
"13490" -0.19372761782716
"13493" 0.00966791003460691
"13494" 0.641761250290392
"13495" -0.158014697947097
"13496" -0.00723176960869217
"13497" -0.314049970929936
"13500" -0.134468582810184
"13501" 0.396153532832188
"13502" -0.240694676617805
"13503" 0.0397277623715834
"13504" -0.251115311233198
"13508" 0.075519193450613
"13509" 0.733250419897199
"13510" -0.162207665327629
"13511" -0.419977313419371
"13516" 0.0820565884886484
"13517" 0.359960471082782
"13518" -0.274241499042796
"13521" 0.356977049809709
"13522" 0.449211760205035
"13523" -0.361947138754463
"13524" 0.26987566040622
"13525" -0.314797944713973
"13529" 0.361712357989051
"13530" 0.302695405847894
"13531" -0.468701328117842
"13532" -0.349989169376326
"13535" 0.0109959708024221
"13536" 0.853920529596195
"13537" 0.302249523522641
"13538" 0.292155783848861
"13539" -0.344062263056943
"13542" 0.0512532165126913
"13543" 0.423584455119195
"13544" -0.758762146420546
"13545" 0.614959966990692
"13546" -0.06577971697242
"13549" 0.0700905714721649
"13550" 0.175919973566132
"13551" 0.484223075881647
"13552" -0.103449523322509
"13553" 0.791394836147397
"13556" -0.551549417867993
"13557" 0.759752361818981
"13558" 0.0595059492108575
"13559" 0.302101460823745
"13560" 0.185081425601666
"13564" 0.308213051425972
"13565" -0.197044136317337
"13566" -0.128100956857455
"13567" -0.23022036725046
"13570" 0.049550652320637
"13571" -2.77725281091008
"13572" 0.379700342571775
"13573" -0.429922107121527
"13574" -0.886800143391075
"13577" -0.584429602545584
"13578" 1.13014675555396
"13579" -0.354398401476789
"13580" 0.257699760617348
"13581" 0.24968585879251
"13584" 0.942667768802757
"13585" -1.15700867540544
"13586" 0.300742307575787
"13587" 0.668612665037104
"13588" -0.289535073226273
"13591" 0.749564403236354
"13592" 0.27014413350358
"13593" 1.13363787473908
"13594" 0.320310158098001
"13595" 0.165072544039447
"13598" 0.0950951785875489
"13599" -0.552971244119274
"13600" 0.0364107246875506
"13601" 0.235789197052529
"13602" 0.236444523803253
"13605" 0.62718469771563
"13606" 0.297086549776433
"13607" -0.00426337974461661
"13608" 0.0712646113743682
"13612" -0.457088795868799
"13613" 0.799950652989033
"13614" -0.378218466617079
"13615" 0.333786491428391
"13616" 0.416597046741607
"13619" 0.49480447176695
"13620" 0.165672604253387
"13621" -0.809255579692779
"13622" -0.474932586601286
"13623" 0.514540390297278
"13626" 0.108693525887742
"13627" 1.19384563126511
"13628" 0.0579986573369479
"13629" -0.130112325252554
"13630" 0.908723305929104
"13633" -0.473777818726643
"13634" 0.853169848458812
"13635" 0.225271886189959
"13636" 0.0985370001035859
"13637" -0.0582264007141739
"13640" 0.389698048878667
"13641" -0.174381808902809
"13642" 0.21634709716065
"13643" -1.01154624274135
"13644" 0.297148371528628
"13647" 0.204040033287082
"13648" -0.569767490311199
"13649" 0.93661023072922
"13650" -0.266133142851764
"13651" 0.727456093863517
"13654" -0.0270109013926906
"13655" -0.462324895136242
"13656" -0.296368294435355
"13657" -0.969482808432241
"13658" 1.03884750768211
"13662" 0.401619041909055
"13663" -0.0138113736914631
"13664" -0.0880771773184193
"13665" 0.456510992794644
"13668" 0.377702011344739
"13669" -0.571739737327642
"13670" -0.593148831585267
"13671" -0.917587099362751
"13672" 0.0857621060311132
"13675" 0.251685918096239
"13676" -0.893059968449245
"13677" 1.08601623378269
"13678" 0.228707043718607
"13679" -0.132542544481281
"13682" 0.0268595615927753
"13683" 0.0065982708462357
"13684" -1.05205776172595
"13685" 0.125618003840718
"13686" -0.912227868200006
"13689" 0.259807136027886
"13690" -0.390608417358329
"13691" 0.983266933978202
"13692" 0.354246370215357
"13693" -0.123154138348779
"13696" 0.493759021240235
"13697" 0.265356883871788
"13699" -0.109378508386107
"13700" 0.0183337988087901
"13703" -0.0824153771386466
"13704" -0.516610923759747
"13705" 0.399923298537377
"13706" 0.656022222845521
"13707" 0.370786305037011
"13710" -0.515683041733916
"13711" -0.434854220147343
"13712" -0.32526785579312
"13713" 0.603193080942904
"13714" -0.985947297754648
"13717" 1.27832563956886
"13718" -1.48184066832677
"13719" 0.797742730565595
"13720" -1.49840059321083
"13721" -1.60809463991276
"13724" 0.277007588425622
"13725" -0.931083222480974
"13726" 1.31436128225614
"13727" 0.831250849820616
"13728" -1.73528920977681
"13731" 2.09360096940144
"13732" -0.611199805528386
"13733" -0.983859762673043
"13734" -3.04645236183832
"13735" 2.78808962700636
"13738" 0.902773574904116
"13739" -0.774417756526607
"13740" -0.582404377454194
"13741" -0.592379474963051
"13742" 1.81568567957048
"13745" -0.136842594927524
"13746" -0.0672867669615025
"13747" 0.633556693482826
"13748" 0.413973000505454
"13749" 0.4777936162656
"13752" -0.697434995441358
"13753" -1.11370837592327
"13754" 1.38527150188467
"13755" -0.478174094946987
"13756" 0.193694461868574
"13760" 0.309005582511732
"13761" -0.493797299399868
"13762" 0.301839039485673
"13763" -0.84117007109246
"13766" -0.515492437199454
"13767" 1.16129255882442
"13768" -0.0442551035848237
"13769" -0.335239823191472
"13770" -0.209937857909014
"13773" -0.137940291043521
"13774" 1.1322996351008
"13775" 0.849163411363123
"13776" 0.45469867796571
"13777" -0.126452249557154
"13780" -0.310889912600198
"13781" 0.201465855842604
"13782" 0.753234803945808
"13783" 0.288774942297154
"13784" -0.0325704110750833
"13787" 0.159864731579462
"13788" -0.42892304766627
"13789" -0.168723311383615
"13790" 0.271992928187007
"13791" 0.670947900271869
"13794" 0.0149746664922025
"13795" 0.379487016614045
"13796" -0.0735419070749881
"13797" -0.580075676517517
"13798" 0.108949925200907
"13801" -0.556326888145452
"13802" -0.312474938676074
"13803" -0.56363736931934
"13804" -0.332151658223389
"13805" -1.05006915309242
"13808" -0.196489741990375
"13809" 0.203434010210842
"13810" 0.353578985329313
"13811" -0.115588672514134
"13812" -0.985517031916647
"13815" 0.127525513778863
"13816" 0.484829067022729
"13817" 1.09741124515302
"13818" -1.43148919014094
"13819" 0.660545618683753
"13822" -0.353808351031207
"13823" 1.30851836137449
"13824" -1.37687075834537
"13825" 0.776156459763074
"13826" -1.21635340313956
"13829" 0.556528421678485
"13830" 1.32845736164882
"13831" -0.750416301502479
"13832" -0.192492247712879
"13833" 1.09638255627444
"13836" -1.16393000923278
"13837" 1.17801650751129
"13838" -0.612806464323179
"13840" 0.583676776101459
"13843" -0.929626631334894
"13844" 1.56146940477202
"13845" 0.950362390884858
"13846" -0.384902508988222
"13847" 0.125527015885994
"13850" -0.438612714031543
"13851" 1.26419919769927
"13852" 0.433483247063107
"13853" 0.654604814110178
"13854" -0.245404955359155
"13857" 0.610412852236926
"13858" -1.41961189022956
"13859" 0.0862932128729152
"13860" 0.592098040410626
"13861" -1.13704302167794
"13864" -0.591327959466668
"13865" 0.501075380814921
"13866" -0.452323365156378
"13867" 0.0739637234951743
"13868" 1.52623081101121
"13871" 0.0950145815890139
"13873" -0.473164298910562
"13874" -0.752750296161124
"13875" -0.0691135474963085
"13878" -0.824609073112573
"13880" -0.98879316623399
"13881" -0.154721103692716
"13882" -0.914099989192413
"13885" 1.57138687473833
"13886" 0.261721023549695
"13887" 0.64797952803232
"13888" 0.532465515571739
"13889" -1.91702686529177
"13892" -0.509304615566852
"13893" -1.54500009428129
"13894" -0.19917698887841
"13895" -0.990355755698808
"13896" -0.930993428481932
"13900" -2.7257219637552
"13901" 1.09646829973439
"13902" -0.23388350197295
"13903" -0.808063971938347
"13906" 2.08337252754189
"13907" 0.107555925290968
"13908" -1.13845972930263
"13909" 0.525681434908929
"13910" 0.413031906051674
"13913" 0.381462809704206
"13914" -1.21336403497815
"13915" -1.15438210124216
"13916" 0.930485933699869
"13917" -0.198907118058023
"13920" 0.751504436083355
"13921" 1.76413201856992
"13922" -0.0711098785935305
"13923" -0.109262781927869
"13924" 0.0936747641973468
"13928" 0.407555659115285
"13929" 0.511712396863443
"13930" -1.05625708557796
"13931" 0.517799948067829
"13934" 1.49401251191058
"13935" -0.00221608842319784
"13936" -0.371568342958348
"13937" -0.774882293700707
"13938" -1.57488895764936
"13941" 0.852587599792947
"13942" -0.292201625109699
"13943" -0.322779422582743
"13944" -0.778358603131056
"13945" -0.0816467752474215
"13948" 0.0169967302891445
"13949" -0.697087237307679
"13950" -0.0690960691088482
"13951" -0.0676216122822931
"13952" -0.814257632696595
"13955" 0.79528791756684
"13956" 0.789694679073157
"13957" 0.580446503431665
"13958" -0.102538474721797
"13962" 0.247224456798321
"13963" -0.138643421417033
"13964" -0.024772605191443
"13965" -0.999688590227081
"13966" -0.269891411077931
