"FF3 + LS"
"12422" 0.335025673277452
"12423" -0.0283467253248508
"12424" -0.28535533130356
"12425" -0.230701635989926
"12426" 0.187856256201239
"12429" 0.0564087869154281
"12430" 0.363313393634442
"12431" -0.0873428557388222
"12432" -0.377970865518573
"12433" -0.244787588659213
"12437" 0.422953964089597
"12438" 0.0893196134779759
"12439" 0.72465088265641
"12440" 0.412274117150644
"12443" 0.972542365602061
"12444" 0.479685101409053
"12445" -0.0138039962243883
"12446" 0.0312550042567819
"12447" 0.499587979782675
"12450" 0.993064119820714
"12451" 0.41510681996175
"12452" -0.661213324447198
"12453" 0.0257135980827665
"12454" 0.991628720713787
"12457" -0.168215751616262
"12458" 0.825368942629089
"12459" 0.679328881137894
"12460" -0.733533915036177
"12461" -0.427770029262129
"12465" 0.208409680334007
"12466" 0.112860183396084
"12467" 0.00183382904476472
"12468" 0.0434765770072807
"12471" 0.0809880600658034
"12472" -0.31703957570509
"12473" 0.217476375437968
"12474" 0.115078515875997
"12475" 0.571509613846948
"12478" 0.832037923321975
"12479" 0.134671155969089
"12480" 0.368614515194603
"12481" -0.00930660640958807
"12482" 0.911882427378985
"12485" 0.0647642631639193
"12486" 0.0394671813114987
"12487" -0.651379628995559
"12488" -1.20151854323559
"12489" 0.870466798443703
"12492" -1.17033765369751
"12493" 0.0167866876941842
"12494" 1.33897837200658
"12495" 0.335793170133535
"12496" -0.274402562765956
"12499" -0.524101732834319
"12500" 0.421816476196646
"12501" -0.739907403908517
"12502" 0.861516085205913
"12503" -0.627276932377839
"12506" 0.795582782684417
"12507" 0.839830257549477
"12508" 0.821124712129707
"12509" 1.13584139949923
"12510" -0.572093211067102
"12513" -1.42084640408225
"12514" -1.44657854569874
"12515" 0.673073994233278
"12516" -0.618828913045913
"12520" -2.06787973997124
"12521" -0.603656045703948
"12522" -0.310057792736513
"12523" 1.23525830130616
"12524" 0.597294128760997
"12527" 0.182379802378867
"12528" -1.69095189662623
"12529" 0.264304425878398
"12530" 1.14711037869918
"12531" -0.135008274733541
"12534" 0.415066296973557
"12535" 0.714067006634817
"12536" -0.560467682025243
"12537" -0.655565079126515
"12538" 0.141243350002551
"12541" 0.954338218694641
"12542" 0.427097573394625
"12543" -0.42389712206722
"12544" -0.159938624689881
"12545" -1.91355157931394
"12548" -0.989518496836548
"12549" 0.419107651738155
"12550" -0.336911323162564
"12551" 0.0625308042937312
"12552" 1.08813493594973
"12555" 0.120981216337148
"12556" 0.694309022784251
"12557" -0.913291549662215
"12558" 0.970385646914626
"12559" -0.184500848722631
