"Linear shrinkage"
"12578" -0.229972601576293
"12579" -0.223187478277814
"12583" -1.05214280920133
"12584" 0.854252462579478
"12585" 0.0760360220477096
"12586" -0.0188923394467601
"12587" -0.0729855376713215
"12590" 0.475827077764019
"12591" -0.163332175811796
"12592" 0.71256564556319
"12593" -0.361991055185926
"12594" 0.559969867549583
"12597" 0.156624802592475
"12598" -0.67926504337822
"12599" 0.409580385532799
"12600" 0.813816347689016
"12601" 0.717053010671346
"12605" 0.00591162901643977
"12606" 0.521432960378322
"12607" -0.369015121408874
"12608" 0.0360884020603164
"12611" 0.496289066381985
"12612" -0.331934086065136
"12613" 0.307667297396758
"12614" 0.369103790120511
"12615" 0.105322536050344
"12618" 0.055420781499823
"12619" -0.0753798665819032
"12620" -1.26583196790349
"12621" -1.62703677811575
"12622" -1.03622542079484
"12625" -0.673710727708942
"12626" 0.35609623683869
"12627" -0.0668186100555813
"12628" -0.116318753197235
"12629" 0.26533837633311
"12632" 1.12973560210137
"12633" -0.328586906049345
"12634" -0.415062677852563
"12635" -1.42217883721376
"12636" -0.850022588020226
"12639" -0.068936941991324
"12640" 0.773098826754419
"12641" -0.100147689145455
"12642" -0.843035417063
"12643" 0.364064866981386
"12646" 0.784438315697402
"12647" -0.117385750425737
"12648" 1.01682137355662
"12649" -1.03267540474185
"12650" 1.0324111525571
"12653" 0.147261172119795
"12654" 0.0902848647632287
"12655" 0.126791179526379
"12656" 0.0279225510064122
"12657" 0.421683300177436
"12660" 0.539657706710436
"12661" 0.640617288188796
"12662" 0.311633121686101
"12663" 0.693353027775403
"12664" 0.396224592462278
"12668" 0.533341659520068
"12669" 0.0462871285322402
"12670" -0.652122273346583
"12671" 0.00164595428665025
"12674" 0.103601183673463
"12675" -0.167974580911352
"12676" 0.0461524817428662
"12677" 0.883938093823065
"12678" 0.0617838500874465
"12681" -0.750570506235825
"12682" -0.0685639015359138
"12683" -0.45019436374403
"12684" -0.32820399749525
"12685" 0.249826260844158
"12688" 0.145529918944558
"12689" 0.0892783793759338
"12690" -0.350397045695206
"12691" 0.972161039654918
"12692" 0.616200388297446
"12695" 0.417285259113627
"12696" 0.35431121398623
"12697" 0.427724120281129
"12698" -0.639296205387477
"12699" -0.0309770178501772
"12702" -0.0431376286126132
"12703" 0.667758513447571
"12704" -0.603864284136194
"12705" 0.464493234578604
"12706" 0.565275802876901
"12709" 0.137791351333385
"12710" -0.390240841607045
"12711" 0.402786953415922
"12712" 0.360866218719843
"12713" -0.457317803869948
"12716" -0.391583182918866
"12717" 1.58194050725524
"12718" 0.4457727301056
"12719" 0.218414834839343
"12720" 0.196527137713613
"12723" 0.113933928674374
"12724" -0.186738824709417
"12725" 0.808526035101404
"12726" 1.5066980954448
"12727" -0.832654713712214
"12730" -0.0144469484216397
"12731" -0.441288251227944
"12732" 0.0414570366849679
"12733" 0.608313942080492
"12734" 1.27624118049297
"12737" 0.101089534214815
"12738" -0.0602556984449138
"12739" -0.582470098009
"12740" -0.319251148431085
"12741" -1.03955657573503
"12744" 0.169900959086641
"12745" 0.117181717434047
"12746" 0.499857670534627
"12748" 0.0943735909682508
"12751" -0.105854899463528
"12752" -0.0381501324427791
"12753" 0.46446369483062
"12754" -0.255353573383148
"12755" 0.396156246912336
"12758" -0.159431937880115
"12759" -0.831943807174678
"12760" 0.577740212386511
"12761" -0.147870656558077
"12762" 0.425696867814563
"12765" 0.333462822486403
"12766" -0.0713827603147674
"12767" 0.00620564325430302
"12768" -0.565135430331427
"12769" 0.267443130268838
"12772" -0.0853683296666411
"12773" 0.599935169265731
"12774" 0.385853896493116
"12775" -0.288780161300784
"12779" -0.274746733555581
"12780" 0.656607067765981
"12781" 0.407732537252293
"12782" 0.491502816231081
"12783" -0.0349196721793288
"12786" -0.939306428478823
"12787" -0.620562620942909
"12788" -1.13342835553317
"12789" 0.526684899479608
"12790" 0.248292199365866
"12793" 0.2709985603328
"12794" -0.812617664288084
"12795" -0.0624878428463681
"12796" -0.273043025420743
"12797" 0.227038723843427
"12801" 0.892174639098493
"12802" -0.244796130382774
"12803" 0.197762337302864
"12804" 0.684253061166404
"12807" -0.681041536089458
"12808" -0.8244409523463
"12809" -0.249595039761779
"12810" 0.0564680428468328
"12811" 0.289937085280995
"12814" 0.418031403402499
"12815" 0.0366248456818871
"12816" 0.681442113576284
"12817" -0.118760858234244
"12818" 0.808080644321643
"12821" -0.253649988866255
"12822" 0.69530359315978
"12823" -0.59611474493804
"12824" 0.584954936287097
"12825" 0.184979663245092
"12828" 0.479668269558411
"12829" 0.0368861777742281
"12830" 0.186806057319716
"12831" -0.19527572349704
"12832" -0.0231920249644204
"12836" -1.04664572466055
"12837" 0.0515010633469621
"12838" 0.123945810475298
"12839" 0.463989189089541
"12842" 0.12654415551427
"12843" 0.617644967151331
"12844" 0.0822549741577242
"12845" 0.166502424789723
"12846" 1.03579147933431
"12849" 0.587594826904945
"12850" -0.117048506496003
"12851" -1.13017775974513
"12852" 0.267423956237635
"12853" -0.667911585202456
"12856" 0.596857183822435
"12857" -0.459070432764266
"12858" -1.30090237589941
"12859" 0.846394682461084
"12860" -0.232461332327739
"12863" -0.189382920235618
"12864" -0.563985213812416
"12865" 0.290988436563466
"12866" -0.134614010087935
"12870" 0.195757723314617
"12871" 0.0800152597101622
"12872" 0.373365629841283
"12873" 0.285117127536683
"12874" -0.397884717650108
"12877" 0.41908912069391
"12878" 0.408568848760667
"12879" -0.0487019475789575
"12880" 0.271111709650856
"12881" -0.412622950400217
"12884" 0.370659808794514
"12885" 0.0943334977323004
"12886" -0.489799188788725
"12887" -0.509049205245192
"12888" -1.96303364280043
"12891" -0.0530175456263939
"12892" -0.0667373481124061
"12893" -0.563446529853277
"12894" 0.790954761143308
"12895" 0.0851861409062876
"12898" 1.05873189372106
"12899" -0.141574530114545
"12900" 0.291052249400238
"12901" -0.15819074386228
"12902" 0.457004988059024
"12905" 0.459314694607161
"12906" 0.313105461771637
"12907" 0.624815340715714
"12908" -0.503675135796531
"12909" -0.849772957473385
"12912" 0.267268207998804
"12913" -0.646285402034104
"12914" 0.609160013858082
"12915" -0.131946627118448
"12916" -0.451812016513185
"12919" 0.213153205273472
"12920" 0.756707065310578
"12921" 0.325692483060199
"12922" 0.701284170866442
"12923" 0.0861223097421984
"12926" -0.0250404572841243
"12927" -0.0550780026720429
"12928" -0.741336725231533
"12929" -0.14246228654232
"12930" 0.763329068925346
"12934" 0.392500187716614
"12935" 0.705010983908428
"12936" -0.279094736443136
"12937" -0.2147212702416
"12940" 0.171843422918139
"12941" 0.0843438417832953
"12942" -0.212882907090382
"12943" 0.436612577478866
"12944" 0.300110963861173
"12947" 0.0894775210438803
"12948" 0.233615084796027
"12949" 0.0412945781791959
"12950" -0.163415092564173
"12951" -0.266864127686504
"12954" -0.0560254349035365
"12955" -0.241200090307927
"12956" -0.0862680819156294
"12957" -0.275277311835837
"12958" -0.151404216524217
"12961" 0.320218777373711
"12962" 0.41871837614185
"12963" -0.0989529385215026
"12964" -0.137912592241444
"12965" 0.846268470696902
"12969" 0.73093078299977
"12970" -0.995248068021656
"12971" -0.15432184811073
"12972" 0.556770069226616
"12975" 0.0660246228742261
"12976" 0.118175738894211
"12977" 0.325746911907483
"12978" -0.713452439963294
"12979" -0.152564053830783
"12982" -0.220991787179763
"12983" 0.593950786576701
"12984" 0.160376877947689
"12985" 0.0290601183989426
"12986" 0.120228641625467
"12989" 0.397430264500411
"12990" 0.682809141211151
"12991" 0.256122317444448
"12992" 0.879194226195762
"12993" 0.206833558296447
"12996" -0.239959149201847
"12997" 0.679051517592246
"12998" 0.147836365955764
"12999" -0.290946348389183
"13000" -1.13500699664954
"13003" -0.775389264211066
"13004" 0.0192903412839959
"13005" 0.0333558507876574
"13006" 0.289112547778521
"13007" 0.064841356066479
"13010" 0.339523648439983
"13011" -1.12882911525619
"13012" -0.0867302823963702
"13013" 0.775861711325202
"13014" -0.234643517537883
"13017" 0.473678889727791
"13018" -0.054646147094932
"13019" -0.607613899778347
"13020" 0.407775628836957
"13021" -0.328084955037528
"13024" 0.339491682451212
"13025" -0.50900666980299
"13026" 0.503325363664506
"13027" 0.362016002643706
"13028" -0.0850784700212864
"13032" 1.01354169289974
"13033" -0.894864319980108
"13034" 0.0780848058355027
"13035" 0.379926185468543
"13038" 0.0282346934214488
"13039" -1.44314138996745
"13040" -0.0169592569874272
"13041" 0.41132100453258
"13042" 0.928854337471951
"13045" -0.345700173095633
"13046" -0.270716761346009
"13047" -1.16081713356346
"13048" 0.306421262476533
"13049" 0.807715434628292
"13052" -0.133412519147593
"13053" 0.0642263782089434
"13054" 0.335307519037479
"13055" 0.689441788776276
"13056" 0.53779401197567
"13059" 0.0707004778127951
"13060" -0.428380199413013
"13061" -1.1594964404701
"13062" -0.46662540522374
"13063" 0.0676535878431971
"13066" 0.192469745935377
"13067" 0.0534294840221553
"13068" -0.567894703767269
"13069" -0.648047316977922
"13070" 1.13999508188634
"13073" 0.459588557814135
"13074" -0.18348720490113
"13075" 1.30588331973345
"13076" -1.61521217802506
"13077" -0.402259239109238
"13080" 0.817336717762309
"13081" -0.0455766950720443
"13082" -0.265013725032465
"13083" -0.256466994611121
"13084" 1.54741285862044
"13087" 0.827868538121115
"13088" -0.241682254468082
"13089" 0.995305572368044
"13090" 0.612553636664738
"13091" 0.0894576023858701
"13094" 0.052160582518906
"13095" 0.379908167334137
"13096" 0.256051236263189
"13097" 0.34512204981263
"13098" 0.12826936939907
"13101" 0.324401842143317
"13102" -0.389539100369105
"13103" -0.128970593684915
"13104" 0.780164132966156
"13105" 0.366329239258363
"13108" -0.14027886719422
"13109" 0.116548582813445
"13110" 0.30528720664684
"13112" 0.370668775517649
"13115" -0.788171698015452
"13116" 0.530830594032921
"13117" -0.33932023449469
"13118" 0.557038118833562
"13119" -0.0695789519516037
"13122" -0.460403399698928
"13123" 0.270834725526996
"13124" -0.458838174539447
"13125" -0.369059870032816
"13126" 0.101931579625243
"13129" -0.489431867687954
"13130" 0.526733304580698
"13131" -0.0920099411162541
"13132" 0.0269023458410882
"13133" -0.285793581966591
"13136" -0.664906363663159
"13137" 0.374756919700458
"13138" -0.215789058096453
"13139" 0.383352343549274
"13140" 0.0137989185680166
"13144" -0.342142970491247
"13145" 0.388055942865637
"13146" -0.373444964162173
"13147" -0.121863774245955
"13151" 1.38355484502597
"13152" 0.286351895710239
"13153" -0.353008678833949
"13154" 0.401404278467337
"13157" 0.364217443660016
"13158" -0.0329278657790269
"13159" -0.566112826891765
"13160" -0.0528121630887996
"13161" -0.428463870931749
"13165" 0.160173941475618
"13166" 0.189009354545709
"13167" 0.681691050421507
"13168" 0.383612939980525
"13171" -0.0601457630016612
"13172" 0.153562188337007
"13173" 0.0187183714563066
"13174" -0.347381138466868
"13175" 0.216550689043165
"13178" -0.0562157626070125
"13179" 0.198438290528122
"13180" -0.307627417585042
"13181" 0.000696718632593865
"13182" 0.00929327164488888
"13185" 0.970872697448497
"13186" 0.0724374495537726
"13187" -0.105024841904597
"13188" 0.444410425402088
"13189" 0.750273838957044
"13192" 0.404477555019777
"13193" 0.454037180242442
"13194" 0.29401601667342
"13195" -0.464018097398101
"13196" -0.589020186209875
"13200" -0.16175165642599
"13201" 0.331486661566
"13202" -0.178546489850715
"13203" 0.297355539883983
"13206" 0.348953673486975
"13207" -0.47640981944964
"13208" 0.401927901464634
"13209" -0.0216823643475273
"13210" 0.420710638860166
"13213" 0.0230323779030109
"13214" 0.272998875527543
"13215" 0.282009399773254
"13216" 0.396895012197631
"13217" 0.340324805238887
"13220" 0.354372375602124
"13221" -0.353805808199154
"13222" 0.613242395776342
"13223" 0.0869188573475888
"13224" 0.085840207490308
"13227" 0.289358262562854
"13228" 0.144637888902479
"13229" 0.189914215310114
"13230" -0.0175656427956139
"13231" -0.00803907717048315
"13234" -0.491006073071294
"13235" -0.159662082881845
"13236" 0.50066134367727
"13237" -0.351183780243377
"13238" 0.328046693830802
"13241" 0.117593995982475
"13242" -0.0989095849032412
"13243" 0.363000332808836
"13244" -0.268618256953429
"13245" -0.65605399006663
"13248" -0.287864653224067
"13249" -0.399029429326576
"13250" 0.130251529865972
"13251" -0.569259326797733
"13255" 0.291583772460297
"13256" 0.886426212607729
"13257" 0.875923488240175
"13258" -0.110909761212384
"13259" 0.456550312478164
"13262" 0.522492600219533
"13263" -0.485979772411599
"13264" -0.0565469258546885
"13265" -0.0379915276334003
"13266" 0.202869958645542
"13269" -0.379344747334427
"13270" -0.665526661740492
"13271" -0.556656498760669
"13272" -0.255812832912327
"13273" 0.605889074249358
"13276" 0.0425752176553517
"13277" 0.0289773723220709
"13278" 0.149178872334928
"13279" -0.595466253281644
"13280" -0.301694598471808
"13283" 0.851790543383608
"13284" 0.482628905921747
"13285" -0.582860508344898
"13286" -0.418351000762026
"13287" -0.284257071111725
"13290" 0.162787918663244
"13291" -1.01974003609244
"13292" 0.51963169080285
"13293" 0.817284255292252
"13294" 0.0614405078145228
"13298" -0.470790515976129
"13299" 0.759631331203489
"13300" 0.429426109935074
"13301" 0.174416777370234
"13304" -0.113795903957132
"13305" -0.122534303759435
"13306" -0.287302057197907
"13307" -0.188955297473457
"13308" 0.207187939360301
"13311" -0.6834804058804
"13312" -0.807219730138215
"13313" -0.352071603352753
"13314" 0.819313956248576
"13315" 0.0361752982922929
"13318" -0.3256777916165
"13319" 0.0566563900602124
"13320" 0.425933467485258
"13321" -0.531570587259989
"13322" -0.0628991490696888
"13325" 0.100399690830949
"13326" 0.167210673436657
"13327" 0.679108975406374
"13328" -0.0459528821982854
"13329" -0.575954224113376
"13332" 0.609376705861571
"13334" -0.00457603428393498
"13335" 0.271505007015609
"13336" -0.0537787215028861
"13339" 0.774176155141976
"13340" 0.10077861001497
"13341" -0.278481135035306
"13342" -0.510078988133494
"13343" -0.238947240424504
"13346" 1.12452634919991
"13347" 0.172527894268913
"13348" 1.1406389591566
"13349" -0.105784539356004
"13350" -0.175445226645162
"13353" 1.11482049125431
"13354" 0.680902308960114
"13355" 0.120084368068621
"13356" 0.455965098498887
"13357" 0.63990597080557
"13360" -0.192497362091875
"13361" -0.194379833042177
"13362" 0.0490455326973682
"13363" -0.924553973935103
"13364" 0.142739319498659
"13367" -0.549720649342487
"13368" 0.822743369281652
"13369" 0.361604991409448
"13370" 0.550871590042546
"13371" 0.0176998697041229
"13374" 0.153007940562659
"13375" 0.379866457690076
"13376" 0.277017294734272
"13377" -0.416286519119637
"13378" 0.414095245430905
"13381" 0.182534234692208
"13382" 0.0843482405723945
"13383" -0.0552604377795616
"13384" 0.0835078647546375
"13385" 0.0156467882773165
"13388" 0.13283653508014
"13389" 0.451667318608871
"13390" 0.147149380553696
"13391" -0.128007852119137
"13392" 0.349866105441926
"13396" -0.0899453541709088
"13397" 0.14603528859644
"13398" -0.285820827406772
"13399" 0.548631964897086
"13402" 0.606373392169398
"13403" -0.000777243600939767
"13404" 0.671772674741274
"13405" 0.047339970997415
"13406" -0.0101840605592211
"13409" -0.647832002664571
"13410" -0.157794050385684
"13411" 0.481593495394022
"13412" -0.351099636680098
"13413" -0.325960142465117
"13416" 0.408163534685832
"13417" 0.236935972594952
"13418" 0.827312082193667
"13419" 0.136444958173006
"13420" 0.164925547113781
"13423" -0.137038494558825
"13424" 0.485493065129955
"13425" 0.734889431446147
"13426" 0.168263324601514
"13427" -0.284301963863997
"13430" -0.180261635985164
"13431" 0.140753631726567
"13432" 0.147426284147774
"13433" 0.206382766774318
"13434" -0.134409742857388
"13437" 0.340087787784127
"13438" 0.362146995784753
"13439" 0.571888686456862
"13440" -0.110411320188026
"13441" 0.538026837359598
"13444" 0.757356179109379
"13445" 0.151086236366946
"13446" -0.0506273905340004
"13447" 0.457750869819319
"13448" -0.780271314120539
"13451" 0.660804175342282
"13452" 0.404465813282
"13453" 0.0963163898402
"13454" -0.594074551225071
"13455" 0.655476942818185
"13458" 0.699633542323229
"13459" -0.214636352124118
"13460" -0.00197809093387889
"13461" 0.236403190716445
"13462" -0.127788161765962
"13465" -0.0421895514442357
"13466" 0.100966350075621
"13467" 0.223965273822691
"13468" 0.233374960250931
"13469" -0.158928669624454
"13472" 0.222661663026222
"13473" -0.0471222919668796
"13474" -0.0942847557062494
"13476" 0.181479879253911
"13479" -0.979685440939079
"13480" 0.441573899458858
"13481" 0.335239583153974
"13482" 0.0784434875533237
"13483" 0.231881271469974
"13486" 1.07987293533596
"13487" 0.215486545858928
"13488" 0.128168342874681
"13489" -0.425716525639625
"13490" -0.282610262868138
"13493" -0.12660525638958
"13494" 0.43287545555124
"13495" -0.0970380781024855
"13496" 0.0425041116369535
"13497" 0.541068140931971
"13500" -0.0831537961582012
"13501" 0.22748975214656
"13502" -0.235971523078396
"13503" -0.202890020256176
"13504" -0.0423673134413869
"13508" 0.206577293753325
"13509" 0.281588220152634
"13510" -0.122776646370236
"13511" 0.0580094485900394
"13516" -0.154155614380116
"13517" -0.0108626804412463
"13518" -0.571871179327337
"13521" 0.553504140495518
"13522" 0.203738091340199
"13523" -0.194561711596891
"13524" 0.213362850995825
"13525" -0.146907041508691
"13529" 0.26125395627664
"13530" 0.134369875543103
"13531" -0.231149534029638
"13532" -0.345040733201744
"13535" 0.163281647755592
"13536" 0.143356861531657
"13537" -0.291359304756554
"13538" 0.309620887398988
"13539" -0.039354376712063
"13542" 0.189923208494855
"13543" 0.471002668361134
"13544" -0.412363250100801
"13545" 0.437894940136758
"13546" -0.313380451522549
"13549" 0.115773510706951
"13550" -0.0989678306882324
"13551" -0.1195315091536
"13552" -0.0858019106858266
"13553" 0.49785425108892
"13556" -0.347138343588591
"13557" 0.566031756049651
"13558" -0.130601159877089
"13559" 0.0172092569616006
"13560" 0.0628586985348847
"13564" 0.147832386523021
"13565" -0.426550527116995
"13566" -0.146146760617665
"13567" -0.110851540299116
"13570" -0.0458969317333922
"13571" -2.08328811888678
"13572" 0.657915611352785
"13573" -0.0474249563859065
"13574" -0.619594225414653
"13577" -0.372201752504762
"13578" 0.861317815393051
"13579" -0.281154491448621
"13580" 0.378343374453692
"13581" 0.30998606530899
"13584" 0.643137509324238
"13585" -1.15563504837145
"13586" -0.225463700012562
"13587" 0.361487795795219
"13588" -0.41712102026787
"13591" 0.560601536630355
"13592" -0.0105236426997964
"13593" 1.05685079183673
"13594" 0.0985436144317122
"13595" 0.567797657178305
"13598" -0.156083607775543
"13599" -0.394773262072552
"13600" -0.0190872655095915
"13601" 0.131301659843875
"13602" 0.209440661087633
"13605" -0.00234296978176589
"13606" 0.187207460338283
"13607" 0.14768074319566
"13608" 0.0484816745245474
"13612" -0.0209369986527945
"13613" 0.679207403102835
"13614" -0.290227283621129
"13615" 0.284768322201
"13616" 0.323861150968382
"13619" 0.23112558514391
"13620" -0.174416367099792
"13621" -0.484795238286564
"13622" -0.253820177865993
"13623" 0.620605527588341
"13626" -0.0619789804565745
"13627" -0.292217023679899
"13628" -0.242211887020324
"13629" -0.456749902036189
"13630" 1.23486970430203
"13633" 0.024637788510776
"13634" 0.148043760012655
"13635" 0.30262216474779
"13636" 0.178479218249359
"13637" 0.121197797209982
"13640" 0.45379504175956
"13641" -0.38081514478557
"13642" 0.264208173135688
"13643" -0.705238799517283
"13644" 0.318498750376335
"13647" 0.191112567366968
"13648" -0.284602231559733
"13649" 0.652379830514169
"13650" -0.144998324231116
"13651" 0.297971121998882
"13654" 0.361232159445867
"13655" -0.238834238841405
"13656" 0.0990971490293862
"13657" -0.493789584343201
"13658" 0.994134092534566
"13662" 0.490175302240164
"13663" 0.223724415213724
"13664" -0.294168242314343
"13665" 0.811575662801931
"13668" 0.336425578681606
"13669" -0.724189980237775
"13670" -0.414762356789144
"13671" -0.899639517238831
"13672" 0.036429640879992
"13675" 0.180997733143335
"13676" -0.64287475423659
"13677" 0.604591276712114
"13678" 0.477186623397808
"13679" -0.233574446482303
"13682" -0.0686417637716551
"13683" 0.174189881214281
"13684" -0.661150901105002
"13685" -0.164580058871857
"13686" -0.69554477694431
"13689" 0.132105084745895
"13690" -0.500625599353547
"13691" 0.625341093572003
"13692" 0.936763044704428
"13693" 0.173488296234797
"13696" 1.09984514180389
"13697" 0.217944316829651
"13699" 0.33671125114426
"13700" -0.04553395704671
"13703" -0.264908223058826
"13704" -0.605168060101567
"13705" 0.466395885294174
"13706" 0.0749187372845787
"13707" 0.225802788864978
"13710" -0.626060294059663
"13711" -0.123091790620754
"13712" -0.673924550105014
"13713" 0.123696823274265
"13714" -0.463086520094024
"13717" 1.10490231501317
"13718" -0.576933950704041
"13719" 0.660649183631455
"13720" -1.12003689673285
"13721" -1.1806494670071
"13724" 0.154040081546334
"13725" -0.447323482041434
"13726" 0.996275561436927
"13727" -0.280444582382534
"13728" -0.45309860964542
"13731" 2.07926096365945
"13732" 0.125703569606815
"13733" -1.62121343203674
"13734" -2.52044200591452
"13735" 2.04918679020755
"13738" 0.851474286105487
"13739" -0.386447602293704
"13740" -0.78681159292761
"13741" 0.305184373101309
"13742" 1.27474418934258
"13745" 0.658802115223403
"13746" 0.170499802569634
"13747" 0.622032472190187
"13748" 0.847532516052603
"13749" 0.315384120713038
"13752" -0.181691259153432
"13753" -1.1842694842105
"13754" 0.913118622496688
"13755" -0.349362201263593
"13756" -0.237785320672848
"13760" 0.368195689294011
"13761" -0.511620368649829
"13762" 0.445712058436007
"13763" -0.00498295986179127
"13766" -0.414981866220049
"13767" 0.39952623967789
"13768" -0.0364558435293395
"13769" -0.0849185825430691
"13770" -0.0845628155930064
"13773" -0.217623107728402
"13774" 0.644661458930418
"13775" 0.243690442628001
"13776" 0.334435777477348
"13777" -0.263245608998532
"13780" -0.360641789028033
"13781" 0.150964045773749
"13782" 0.46469828965784
"13783" 0.372496925745614
"13784" 0.300383713097177
"13787" -0.192744536270621
"13788" -0.606895917499003
"13789" -0.252847399234814
"13790" 0.167911037845883
"13791" 0.273305230210997
"13794" 0.200746203609388
"13795" 0.391720795465435
"13796" 0.485287061941958
"13797" -0.334035404857265
"13798" 0.12392127525442
"13801" -0.388041530519655
"13802" 0.0419972855081028
"13803" 0.385494126132004
"13804" -0.385528958909423
"13805" -0.423411325910081
"13808" -0.615769301842524
"13809" 0.14757455921207
"13810" -0.657807151216406
"13811" 0.293046029527703
"13812" -0.827657492046662
"13815" 0.281596597056294
"13816" 0.516756960101486
"13817" 1.34087599880552
"13818" -0.904157778975367
"13819" 0.443911503105045
"13822" 0.179501579818564
"13823" 0.514585470150478
"13824" -0.273209340398923
"13825" 0.307342703017519
"13826" -0.186293636967948
"13829" 0.910731415732358
"13830" 1.2224592402461
"13831" -0.585585185087129
"13832" -0.279834816642172
"13833" 0.914914043125184
"13836" -0.83395224640085
"13837" 0.325483012248905
"13838" -1.43477791227229
"13840" 0.3228150470543
"13843" -0.274953611214059
"13844" 0.0156695792015681
"13845" 0.531524971983478
"13846" 0.19047630793857
"13847" 0.0125391190150534
"13850" -0.270681443194184
"13851" 0.547335137015637
"13852" -0.215747969522882
"13853" 0.694375260587042
"13854" -0.224525374068821
"13857" -0.427974061299041
"13858" -0.651881977217502
"13859" -0.558442012061712
"13860" -0.191711270217885
"13861" -0.257981184201671
"13864" -1.15887261417175
"13865" -0.0104506880185775
"13866" -0.336312848123605
"13867" -0.637410759789179
"13868" 1.60223512126858
"13871" 0.276789862552587
"13873" -0.446977887006672
"13874" -0.378911493933708
"13875" 0.224968578370783
"13878" 0.107879305968844
"13880" -1.60086573303279
"13881" 0.0172142472800133
"13882" -0.42672830657193
"13885" 1.24117562729068
"13886" 0.0333880903428058
"13887" 0.377572891310721
"13888" 0.74354644496089
"13889" -1.36595988116521
"13892" -0.956235940390652
"13893" -0.6979326733599
"13894" -0.320809029662179
"13895" -0.677327414675362
"13896" -1.56663589767553
"13900" -2.14528005505533
"13901" 0.926683439923764
"13902" -0.22163110149604
"13903" -0.720762053437479
"13906" 1.15356051536367
"13907" 1.08278455460937
"13908" -0.659911610692489
"13909" 0.245574884482391
"13910" 0.462173522064083
"13913" 0.0687598465709425
"13914" -0.640551757561738
"13915" -0.704476144172333
"13916" -0.12583692538537
"13917" 1.12829475245388
"13920" 0.135161309902735
"13921" 1.13364485523852
"13922" -0.0479572761648074
"13923" 0.334426423240982
"13924" 0.588065586101846
"13928" 0.320927024302802
"13929" -0.2535711770816
"13930" -0.729100352426846
"13931" 0.280236534445567
"13934" 0.850477747667938
"13935" 0.279940705855387
"13936" -0.297867226062182
"13937" -0.398950017425713
"13938" -0.559438106051031
"13941" -0.183057586140502
"13942" -0.0521550403896644
"13943" -0.0907318177257569
"13944" -0.920166101456563
"13945" -0.260911308720636
"13948" -0.208827953220609
"13949" -0.521152687250688
"13950" -0.421448773007255
"13951" -0.154731712284521
"13952" -1.10177954381536
"13955" 0.678533204034217
"13956" 0.265410030295515
"13957" 0.25897687467776
"13958" -0.294670042470191
"13962" -0.318533131546982
"13963" 0.672524465458024
"13964" 0.183184040624015
